state_name,year,details,male,female,total
D & N HAVELI,2008,Under trials Released - Released on bail,40,2,42
D & N HAVELI,2008,Under trials Released - Transferred to other States,2,0,2
D & N HAVELI,2008,Under trials Released - Extradited,0,0,0
D & N HAVELI,2008,Under trials Released - Other releases (transferred to Mental/Civil hospital),0,0,0
D & N HAVELI,2008,Total Under trials Released,54,2,56
D & N HAVELI,2008,Detenus Released - Released on completion of detention period,0,0,0
D & N HAVELI,2008,Detenus Released - Released before completion of detention period,0,0,0
D & N HAVELI,2008,Detenus Released - Released on bail,0,0,0
D & N HAVELI,2008,Detenus Released - Other releases (temporary transfer etc.),0,0,0
D & N HAVELI,2008,Total Detenus Released,0,0,0
D & N HAVELI,2009,Convicts Released - Released after completion of conviction,0,0,0
D & N HAVELI,2009,Convicts Released - Premature release,0,0,0
D & N HAVELI,2009,Convicts Released - Released on appeal,0,0,0
D & N HAVELI,2009,Convicts Released - Released on bail,0,0,0
D & N HAVELI,2009,Convicts Released - Pardons,0,0,0
D & N HAVELI,2009,Convicts Released - Transferred to other States,28,0,28
D & N HAVELI,2009,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",0,0,0
D & N HAVELI,2009,Total Convicts Released,28,0,28
D & N HAVELI,2009,Under trials Released - Acquitted,15,0,15
D & N HAVELI,2009,Under trials Released - Released on appeal,0,0,0
D & N HAVELI,2009,Under trials Released - Released on bail,134,0,134
D & N HAVELI,2009,Under trials Released - Transferred to other States,0,0,0
D & N HAVELI,2009,Under trials Released - Extradited,0,0,0
D & N HAVELI,2009,Under trials Released - Other releases (transferred to Mental/Civil hospital),0,0,0
D & N HAVELI,2009,Total Under trials Released,149,0,149
D & N HAVELI,2009,Detenus Released - Released on completion of detention period,0,0,0
D & N HAVELI,2009,Detenus Released - Released before completion of detention period,0,0,0
D & N HAVELI,2009,Detenus Released - Released on bail,0,0,0
D & N HAVELI,2009,Detenus Released - Other releases (temporary transfer etc.),0,0,0
D & N HAVELI,2009,Total Detenus Released,0,0,0
D & N HAVELI,2010,Convicts Released - Released after completion of conviction,0,0,0
D & N HAVELI,2010,Convicts Released - Premature release,0,0,0
D & N HAVELI,2010,Convicts Released - Released on appeal,0,0,0
D & N HAVELI,2010,Convicts Released - Released on bail,0,0,0
D & N HAVELI,2010,Convicts Released - Pardons,0,0,0
D & N HAVELI,2010,Convicts Released - Transferred to other States,5,0,5
D & N HAVELI,2010,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",0,0,0
D & N HAVELI,2010,Total Convicts Released,5,0,5
D & N HAVELI,2010,Under trials Released - Acquitted,11,2,13
D & N HAVELI,2010,Under trials Released - Released on appeal,0,0,0
D & N HAVELI,2010,Under trials Released - Released on bail,188,2,190
D & N HAVELI,2010,Under trials Released - Transferred to other States,6,0,6
D & N HAVELI,2010,Under trials Released - Extradited,0,0,0
D & N HAVELI,2010,Under trials Released - Other releases (transferred to Mental/Civil hospital),0,0,0
D & N HAVELI,2010,Total Under trials Released,205,4,209
D & N HAVELI,2010,Detenus Released - Released on completion of detention period,0,0,0
D & N HAVELI,2010,Detenus Released - Released before completion of detention period,0,0,0
D & N HAVELI,2010,Detenus Released - Released on bail,0,0,0
D & N HAVELI,2010,Detenus Released - Other releases (temporary transfer etc.),0,0,0
D & N HAVELI,2010,Total Detenus Released,0,0,0
D & N HAVELI,2011,Convicts Released - Released after completion of conviction,4,0,4
D & N HAVELI,2011,Convicts Released - Premature release,0,0,0
D & N HAVELI,2011,Convicts Released - Released on appeal,0,0,0
D & N HAVELI,2011,Convicts Released - Released on bail,0,0,0
D & N HAVELI,2011,Convicts Released - Pardons,0,0,0
D & N HAVELI,2011,Convicts Released - Transferred to other States,11,0,11
D & N HAVELI,2011,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",0,0,0
D & N HAVELI,2011,Total Convicts Released,15,0,15
D & N HAVELI,2011,Under trials Released - Acquitted,6,0,6
D & N HAVELI,2011,Under trials Released - Released on appeal,0,0,0
D & N HAVELI,2011,Under trials Released - Released on bail,265,0,265
D & N HAVELI,2011,Under trials Released - Transferred to other States,16,0,16
D & N HAVELI,2011,Under trials Released - Extradited,0,0,0
D & N HAVELI,2011,Under trials Released - Other releases (transferred to Mental/Civil hospital),0,0,0
D & N HAVELI,2011,Total Under trials Released,287,0,287
D & N HAVELI,2011,Detenus Released - Released on completion of detention period,0,0,0
D & N HAVELI,2011,Detenus Released - Released before completion of detention period,0,0,0
D & N HAVELI,2011,Detenus Released - Released on bail,0,0,0
D & N HAVELI,2011,Detenus Released - Other releases (temporary transfer etc.),0,0,0
D & N HAVELI,2011,Total Detenus Released,0,0,0
D & N HAVELI,2012,Convicts Released - Released after completion of conviction,0,0,0
D & N HAVELI,2012,Convicts Released - Premature release,0,0,0
D & N HAVELI,2012,Convicts Released - Released on appeal,0,0,0
D & N HAVELI,2012,Convicts Released - Released on bail,0,0,0
D & N HAVELI,2012,Convicts Released - Pardons,0,0,0
D & N HAVELI,2012,Convicts Released - Transferred to other States,13,0,13
D & N HAVELI,2012,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",0,0,0
D & N HAVELI,2012,Total Convicts Released,13,0,13
D & N HAVELI,2012,Under trials Released - Acquitted,12,2,14
D & N HAVELI,2012,Under trials Released - Released on appeal,0,0,0
D & N HAVELI,2012,Under trials Released - Released on bail,301,10,311
D & N HAVELI,2012,Under trials Released - Transferred to other States,0,0,0
D & N HAVELI,2012,Under trials Released - Extradited,0,0,0
D & N HAVELI,2012,Under trials Released - Other releases (transferred to Mental/Civil hospital),0,0,0
D & N HAVELI,2012,Total Under trials Released,313,12,325
D & N HAVELI,2012,Detenus Released - Released on completion of detention period,0,0,0
D & N HAVELI,2012,Detenus Released - Released before completion of detention period,0,0,0
D & N HAVELI,2012,Detenus Released - Released on bail,0,0,0
D & N HAVELI,2012,Detenus Released - Other releases (temporary transfer etc.),0,0,0
D & N HAVELI,2012,Total Detenus Released,0,0,0
DAMAN & DIU,2001,Convicts Released - Released after completion of conviction,0,0,0
DAMAN & DIU,2001,Convicts Released - Premature release,0,0,0
DAMAN & DIU,2001,Convicts Released - Released on appeal,2,0,2
DAMAN & DIU,2001,Convicts Released - Released on bail,3,0,3
DAMAN & DIU,2001,Convicts Released - Pardons,0,0,0
DAMAN & DIU,2001,Convicts Released - Transferred to other States,1,0,1
DAMAN & DIU,2001,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",0,0,0
DAMAN & DIU,2001,Total Convicts Released,6,0,6
DAMAN & DIU,2001,Under trials Released - Acquitted,8,0,8
DAMAN & DIU,2001,Under trials Released - Released on appeal,0,0,0
DAMAN & DIU,2001,Under trials Released - Released on bail,11,1,12
DAMAN & DIU,2001,Under trials Released - Transferred to other States,0,0,0
DAMAN & DIU,2001,Under trials Released - Extradited,0,0,0
DAMAN & DIU,2001,Under trials Released - Other releases (transferred to Mental/Civil hospital),1,1,2
DAMAN & DIU,2001,Total Under trials Released,20,2,22
DAMAN & DIU,2001,Detenus Released - Released on completion of detention period,0,0,0
DAMAN & DIU,2001,Detenus Released - Released before completion of detention period,0,0,0
DAMAN & DIU,2001,Detenus Released - Released on bail,0,0,0
DAMAN & DIU,2001,Detenus Released - Other releases (temporary transfer etc.),0,0,0
DAMAN & DIU,2001,Total Detenus Released,0,0,0
DAMAN & DIU,2002,Convicts Released - Released after completion of conviction,1,0,1
DAMAN & DIU,2002,Convicts Released - Premature release,0,0,0
DAMAN & DIU,2002,Convicts Released - Released on appeal,0,0,0
DAMAN & DIU,2002,Convicts Released - Released on bail,0,0,0
DAMAN & DIU,2002,Convicts Released - Pardons,3,0,3
DAMAN & DIU,2002,Convicts Released - Transferred to other States,1,0,1
DAMAN & DIU,2002,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",0,0,0
DAMAN & DIU,2002,Total Convicts Released,5,0,5
DAMAN & DIU,2002,Under trials Released - Acquitted,7,0,7
DAMAN & DIU,2002,Under trials Released - Released on appeal,0,0,0
DAMAN & DIU,2002,Under trials Released - Released on bail,8,0,8
DAMAN & DIU,2002,Under trials Released - Transferred to other States,2,0,2
DAMAN & DIU,2002,Under trials Released - Extradited,0,0,0
DAMAN & DIU,2002,Under trials Released - Other releases (transferred to Mental/Civil hospital),0,0,0
DAMAN & DIU,2002,Total Under trials Released,17,0,17
DAMAN & DIU,2002,Detenus Released - Released on completion of detention period,0,0,0
DAMAN & DIU,2002,Detenus Released - Released before completion of detention period,0,0,0
DAMAN & DIU,2002,Detenus Released - Released on bail,0,0,0
DAMAN & DIU,2002,Detenus Released - Other releases (temporary transfer etc.),0,0,0
DAMAN & DIU,2002,Total Detenus Released,0,0,0
DAMAN & DIU,2003,Convicts Released - Released after completion of conviction,0,0,0
DAMAN & DIU,2003,Convicts Released - Premature release,0,0,0
DAMAN & DIU,2003,Convicts Released - Released on appeal,0,0,0
DAMAN & DIU,2003,Convicts Released - Released on bail,0,0,0
DAMAN & DIU,2003,Convicts Released - Pardons,0,0,0
DAMAN & DIU,2003,Convicts Released - Transferred to other States,0,0,0
DAMAN & DIU,2003,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",0,0,0
DAMAN & DIU,2003,Total Convicts Released,0,0,0
DAMAN & DIU,2003,Under trials Released - Acquitted,7,0,7
DAMAN & DIU,2003,Under trials Released - Released on appeal,0,0,0
DAMAN & DIU,2003,Under trials Released - Released on bail,44,0,44
DAMAN & DIU,2003,Under trials Released - Transferred to other States,0,0,0
DAMAN & DIU,2003,Under trials Released - Extradited,0,0,0
DAMAN & DIU,2003,Under trials Released - Other releases (transferred to Mental/Civil hospital),0,0,0
DAMAN & DIU,2003,Total Under trials Released,51,0,51
DAMAN & DIU,2003,Detenus Released - Released on completion of detention period,0,0,0
DAMAN & DIU,2003,Detenus Released - Released before completion of detention period,0,0,0
DAMAN & DIU,2003,Detenus Released - Released on bail,0,0,0
DAMAN & DIU,2003,Detenus Released - Other releases (temporary transfer etc.),0,0,0
DAMAN & DIU,2003,Total Detenus Released,0,0,0
DAMAN & DIU,2004,Convicts Released - Released after completion of conviction,0,0,0
DAMAN & DIU,2004,Convicts Released - Premature release,0,0,0
DAMAN & DIU,2004,Convicts Released - Released on appeal,0,0,0
DAMAN & DIU,2004,Convicts Released - Released on bail,0,0,0
DAMAN & DIU,2004,Convicts Released - Pardons,0,0,0
DAMAN & DIU,2004,Convicts Released - Transferred to other States,0,0,0
DAMAN & DIU,2004,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",0,0,0
DAMAN & DIU,2004,Total Convicts Released,0,0,0
DAMAN & DIU,2004,Under trials Released - Acquitted,0,0,0
DAMAN & DIU,2004,Under trials Released - Released on appeal,8,0,8
DAMAN & DIU,2004,Under trials Released - Released on bail,37,1,38
DAMAN & DIU,2004,Under trials Released - Transferred to other States,0,0,0
DAMAN & DIU,2004,Under trials Released - Extradited,0,0,0
DAMAN & DIU,2004,Under trials Released - Other releases (transferred to Mental/Civil hospital),0,0,0
DAMAN & DIU,2004,Total Under trials Released,45,1,46
DAMAN & DIU,2004,Detenus Released - Released on completion of detention period,0,0,0
DAMAN & DIU,2004,Detenus Released - Released before completion of detention period,0,0,0
DAMAN & DIU,2004,Detenus Released - Released on bail,0,0,0
DAMAN & DIU,2004,Detenus Released - Other releases (temporary transfer etc.),0,0,0
DAMAN & DIU,2004,Total Detenus Released,0,0,0
DAMAN & DIU,2005,Convicts Released - Released after completion of conviction,0,0,0
DAMAN & DIU,2005,Convicts Released - Premature release,0,0,0
DAMAN & DIU,2005,Convicts Released - Released on appeal,0,0,0
DAMAN & DIU,2005,Convicts Released - Released on bail,0,0,0
DAMAN & DIU,2005,Convicts Released - Pardons,0,0,0
DAMAN & DIU,2005,Convicts Released - Transferred to other States,0,0,0
DAMAN & DIU,2005,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",0,0,0
DAMAN & DIU,2005,Total Convicts Released,0,0,0
DAMAN & DIU,2005,Under trials Released - Acquitted,9,0,9
DAMAN & DIU,2005,Under trials Released - Released on appeal,0,0,0
DAMAN & DIU,2005,Under trials Released - Released on bail,45,0,45
DAMAN & DIU,2005,Under trials Released - Transferred to other States,8,0,8
DAMAN & DIU,2005,Under trials Released - Extradited,0,0,0
DAMAN & DIU,2005,Under trials Released - Other releases (transferred to Mental/Civil hospital),0,0,0
DAMAN & DIU,2005,Total Under trials Released,62,0,62
DAMAN & DIU,2005,Detenus Released - Released on completion of detention period,0,0,0
DAMAN & DIU,2005,Detenus Released - Released before completion of detention period,0,0,0
DAMAN & DIU,2005,Detenus Released - Released on bail,0,0,0
DAMAN & DIU,2005,Detenus Released - Other releases (temporary transfer etc.),0,0,0
DAMAN & DIU,2005,Total Detenus Released,0,0,0
DAMAN & DIU,2006,Convicts Released - Released after completion of conviction,0,0,0
DAMAN & DIU,2006,Convicts Released - Premature release,0,0,0
DAMAN & DIU,2006,Convicts Released - Released on appeal,0,0,0
DAMAN & DIU,2006,Convicts Released - Released on bail,0,0,0
DAMAN & DIU,2006,Convicts Released - Pardons,0,0,0
DAMAN & DIU,2006,Convicts Released - Transferred to other States,0,0,0
DAMAN & DIU,2006,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",0,0,0
DAMAN & DIU,2006,Total Convicts Released,0,0,0
DAMAN & DIU,2006,Under trials Released - Acquitted,8,0,8
DAMAN & DIU,2006,Under trials Released - Released on appeal,0,0,0
DAMAN & DIU,2006,Under trials Released - Released on bail,14,0,14
DAMAN & DIU,2006,Under trials Released - Transferred to other States,4,0,4
DAMAN & DIU,2006,Under trials Released - Extradited,0,0,0
DAMAN & DIU,2006,Under trials Released - Other releases (transferred to Mental/Civil hospital),0,0,0
DAMAN & DIU,2006,Total Under trials Released,26,0,26
DAMAN & DIU,2006,Detenus Released - Released on completion of detention period,0,0,0
DAMAN & DIU,2006,Detenus Released - Released before completion of detention period,0,0,0
DAMAN & DIU,2006,Detenus Released - Released on bail,0,0,0
DAMAN & DIU,2006,Detenus Released - Other releases (temporary transfer etc.),0,0,0
DAMAN & DIU,2006,Total Detenus Released,0,0,0
DAMAN & DIU,2007,Convicts Released - Released after completion of conviction,0,0,0
DAMAN & DIU,2007,Convicts Released - Premature release,0,0,0
DAMAN & DIU,2007,Convicts Released - Released on appeal,0,0,0
DAMAN & DIU,2007,Convicts Released - Released on bail,0,0,0
DAMAN & DIU,2007,Convicts Released - Pardons,0,0,0
DAMAN & DIU,2007,Convicts Released - Transferred to other States,0,0,0
DAMAN & DIU,2007,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",0,0,0
DAMAN & DIU,2007,Total Convicts Released,0,0,0
DAMAN & DIU,2007,Under trials Released - Acquitted,5,0,5
DAMAN & DIU,2007,Under trials Released - Released on appeal,0,0,0
DAMAN & DIU,2007,Under trials Released - Released on bail,17,0,17
DAMAN & DIU,2007,Under trials Released - Transferred to other States,3,0,3
DAMAN & DIU,2007,Under trials Released - Extradited,0,0,0
DAMAN & DIU,2007,Under trials Released - Other releases (transferred to Mental/Civil hospital),0,0,0
DAMAN & DIU,2007,Total Under trials Released,25,0,25
DAMAN & DIU,2007,Detenus Released - Released on completion of detention period,0,0,0
DAMAN & DIU,2007,Detenus Released - Released before completion of detention period,0,0,0
DAMAN & DIU,2007,Detenus Released - Released on bail,0,0,0
DAMAN & DIU,2007,Detenus Released - Other releases (temporary transfer etc.),0,0,0
DAMAN & DIU,2007,Total Detenus Released,0,0,0
DAMAN & DIU,2008,Convicts Released - Released after completion of conviction,0,0,0
DAMAN & DIU,2008,Convicts Released - Premature release,0,0,0
DAMAN & DIU,2008,Convicts Released - Released on appeal,0,0,0
DAMAN & DIU,2008,Convicts Released - Released on bail,4,0,4
DAMAN & DIU,2008,Convicts Released - Pardons,0,0,0
DAMAN & DIU,2008,Convicts Released - Transferred to other States,0,0,0
DAMAN & DIU,2008,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",0,0,0
DAMAN & DIU,2008,Total Convicts Released,4,0,4
DAMAN & DIU,2008,Under trials Released - Acquitted,8,0,8
DAMAN & DIU,2008,Under trials Released - Released on appeal,0,0,0
DAMAN & DIU,2008,Under trials Released - Released on bail,21,0,21
DAMAN & DIU,2008,Under trials Released - Transferred to other States,4,0,4
DAMAN & DIU,2008,Under trials Released - Extradited,0,0,0
DAMAN & DIU,2008,Under trials Released - Other releases (transferred to Mental/Civil hospital),0,0,0
DAMAN & DIU,2008,Total Under trials Released,33,0,33
DAMAN & DIU,2008,Detenus Released - Released on completion of detention period,0,0,0
DAMAN & DIU,2008,Detenus Released - Released before completion of detention period,0,0,0
DAMAN & DIU,2008,Detenus Released - Released on bail,0,0,0
DAMAN & DIU,2008,Detenus Released - Other releases (temporary transfer etc.),0,0,0
DAMAN & DIU,2008,Total Detenus Released,0,0,0
DAMAN & DIU,2009,Convicts Released - Released after completion of conviction,0,1,1
DAMAN & DIU,2009,Convicts Released - Premature release,0,0,0
DAMAN & DIU,2009,Convicts Released - Released on appeal,0,0,0
DAMAN & DIU,2009,Convicts Released - Released on bail,0,0,0
DAMAN & DIU,2009,Convicts Released - Pardons,0,0,0
DAMAN & DIU,2009,Convicts Released - Transferred to other States,0,0,0
DAMAN & DIU,2009,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",0,0,0
DAMAN & DIU,2009,Total Convicts Released,0,1,1
DAMAN & DIU,2009,Under trials Released - Acquitted,7,0,7
DAMAN & DIU,2009,Under trials Released - Released on appeal,3,0,3
DAMAN & DIU,2009,Under trials Released - Released on bail,5,0,5
DAMAN & DIU,2009,Under trials Released - Transferred to other States,0,0,0
DAMAN & DIU,2009,Under trials Released - Extradited,0,0,0
DAMAN & DIU,2009,Under trials Released - Other releases (transferred to Mental/Civil hospital),0,0,0
DAMAN & DIU,2009,Total Under trials Released,15,0,15
DAMAN & DIU,2009,Detenus Released - Released on completion of detention period,0,0,0
DAMAN & DIU,2009,Detenus Released - Released before completion of detention period,0,0,0
DAMAN & DIU,2009,Detenus Released - Released on bail,0,0,0
DAMAN & DIU,2009,Detenus Released - Other releases (temporary transfer etc.),0,0,0
DAMAN & DIU,2009,Total Detenus Released,0,0,0
DAMAN & DIU,2010,Convicts Released - Released after completion of conviction,0,0,0
DAMAN & DIU,2010,Convicts Released - Premature release,0,0,0
DAMAN & DIU,2010,Convicts Released - Released on appeal,2,0,2
DAMAN & DIU,2010,Convicts Released - Released on bail,0,0,0
DAMAN & DIU,2010,Convicts Released - Pardons,0,0,0
DAMAN & DIU,2010,Convicts Released - Transferred to other States,0,0,0
DAMAN & DIU,2010,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",0,0,0
DAMAN & DIU,2010,Total Convicts Released,2,0,2
DAMAN & DIU,2010,Under trials Released - Acquitted,6,0,6
DAMAN & DIU,2010,Under trials Released - Released on appeal,0,0,0
DAMAN & DIU,2010,Under trials Released - Released on bail,13,0,13
DAMAN & DIU,2010,Under trials Released - Transferred to other States,0,0,0
DAMAN & DIU,2010,Under trials Released - Extradited,0,0,0
DAMAN & DIU,2010,Under trials Released - Other releases (transferred to Mental/Civil hospital),0,0,0
DAMAN & DIU,2010,Total Under trials Released,19,0,19
DAMAN & DIU,2010,Detenus Released - Released on completion of detention period,0,0,0
DAMAN & DIU,2010,Detenus Released - Released before completion of detention period,0,0,0
DAMAN & DIU,2010,Detenus Released - Released on bail,0,0,0
DAMAN & DIU,2010,Detenus Released - Other releases (temporary transfer etc.),0,0,0
DAMAN & DIU,2010,Total Detenus Released,0,0,0
DAMAN & DIU,2011,Convicts Released - Released after completion of conviction,0,0,0
DAMAN & DIU,2011,Convicts Released - Premature release,0,0,0
DAMAN & DIU,2011,Convicts Released - Released on appeal,0,0,0
DAMAN & DIU,2011,Convicts Released - Released on bail,2,0,2
DAMAN & DIU,2011,Convicts Released - Pardons,0,0,0
DAMAN & DIU,2011,Convicts Released - Transferred to other States,0,0,0
DAMAN & DIU,2011,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",0,0,0
DAMAN & DIU,2011,Total Convicts Released,2,0,2
DAMAN & DIU,2011,Under trials Released - Acquitted,0,0,0
DAMAN & DIU,2011,Under trials Released - Released on appeal,0,0,0
DAMAN & DIU,2011,Under trials Released - Released on bail,6,0,6
DAMAN & DIU,2011,Under trials Released - Transferred to other States,2,0,2
DAMAN & DIU,2011,Under trials Released - Extradited,0,0,0
DAMAN & DIU,2011,Under trials Released - Other releases (transferred to Mental/Civil hospital),0,0,0
DAMAN & DIU,2011,Total Under trials Released,8,0,8
DAMAN & DIU,2011,Detenus Released - Released on completion of detention period,0,0,0
DAMAN & DIU,2011,Detenus Released - Released before completion of detention period,0,0,0
DAMAN & DIU,2011,Detenus Released - Released on bail,0,0,0
DAMAN & DIU,2011,Detenus Released - Other releases (temporary transfer etc.),0,0,0
DAMAN & DIU,2011,Total Detenus Released,0,0,0
DAMAN & DIU,2012,Convicts Released - Released after completion of conviction,0,0,0
DAMAN & DIU,2012,Convicts Released - Premature release,0,0,0
DAMAN & DIU,2012,Convicts Released - Released on appeal,0,0,0
DAMAN & DIU,2012,Convicts Released - Released on bail,0,0,0
DAMAN & DIU,2012,Convicts Released - Pardons,0,0,0
DAMAN & DIU,2012,Convicts Released - Transferred to other States,0,0,0
DAMAN & DIU,2012,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",0,0,0
DAMAN & DIU,2012,Total Convicts Released,0,0,0
DAMAN & DIU,2012,Under trials Released - Acquitted,2,0,2
DAMAN & DIU,2012,Under trials Released - Released on appeal,0,0,0
DAMAN & DIU,2012,Under trials Released - Released on bail,3,0,3
DAMAN & DIU,2012,Under trials Released - Transferred to other States,0,0,0
DAMAN & DIU,2012,Under trials Released - Extradited,0,0,0
DAMAN & DIU,2012,Under trials Released - Other releases (transferred to Mental/Civil hospital),0,0,0
DAMAN & DIU,2012,Total Under trials Released,5,0,5
DAMAN & DIU,2012,Detenus Released - Released on completion of detention period,0,0,0
DAMAN & DIU,2012,Detenus Released - Released before completion of detention period,0,0,0
DAMAN & DIU,2012,Detenus Released - Released on bail,0,0,0
DAMAN & DIU,2012,Detenus Released - Other releases (temporary transfer etc.),0,0,0
DAMAN & DIU,2012,Total Detenus Released,0,0,0
DELHI,2001,Convicts Released - Released after completion of conviction,7215,13,7228
DELHI,2001,Convicts Released - Premature release,3,0,3
DELHI,2001,Convicts Released - Released on appeal,125,0,125
DELHI,2001,Convicts Released - Released on bail,959,229,1188
DELHI,2001,Convicts Released - Pardons,9,0,9
DELHI,2001,Convicts Released - Transferred to other States,190,0,190
DELHI,2001,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",869,22,891
DELHI,2001,Total Convicts Released,9370,264,9634
DELHI,2001,Under trials Released - Acquitted,1914,194,2108
DELHI,2001,Under trials Released - Released on appeal,365,0,365
DELHI,2001,Under trials Released - Released on bail,42011,1976,43987
DELHI,2001,Under trials Released - Transferred to other States,1897,0,1897
DELHI,2001,Under trials Released - Extradited,0,0,0
DELHI,2001,Under trials Released - Other releases (transferred to Mental/Civil hospital),2835,0,2835
DELHI,2001,Total Under trials Released,49022,2170,51192
DELHI,2001,Detenus Released - Released on completion of detention period,53,0,53
DELHI,2001,Detenus Released - Released before completion of detention period,3,0,3
DELHI,2001,Detenus Released - Released on bail,0,0,0
DELHI,2001,Detenus Released - Other releases (temporary transfer etc.),12,0,12
DELHI,2001,Total Detenus Released,68,0,68
DELHI,2002,Convicts Released - Released after completion of conviction,7071,42,7113
DELHI,2002,Convicts Released - Premature release,4,0,4
DELHI,2002,Convicts Released - Released on appeal,48,0,48
DELHI,2002,Convicts Released - Released on bail,1043,139,1182
DELHI,2002,Convicts Released - Pardons,6,0,6
DELHI,2002,Convicts Released - Transferred to other States,508,0,508
DELHI,2002,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",348,0,348
DELHI,2002,Total Convicts Released,9028,181,9209
DELHI,2002,Under trials Released - Acquitted,2170,501,2671
DELHI,2002,Under trials Released - Released on appeal,33,0,33
DELHI,2002,Under trials Released - Released on bail,44336,1972,46308
DELHI,2002,Under trials Released - Transferred to other States,3758,2,3760
DELHI,2002,Under trials Released - Extradited,68,0,68
DELHI,2002,Under trials Released - Other releases (transferred to Mental/Civil hospital),4696,2,4698
DELHI,2002,Total Under trials Released,55061,2477,57538
DELHI,2002,Detenus Released - Released on completion of detention period,33,2,35
DELHI,2002,Detenus Released - Released before completion of detention period,32,1,33
DELHI,2002,Detenus Released - Released on bail,1,0,1
DELHI,2002,Detenus Released - Other releases (temporary transfer etc.),26,0,26
DELHI,2002,Total Detenus Released,92,3,95
DELHI,2003,Convicts Released - Released after completion of conviction,8338,49,8387
DELHI,2003,Convicts Released - Premature release,1,0,1
DELHI,2003,Convicts Released - Released on appeal,18,17,35
DELHI,2003,Convicts Released - Released on bail,705,62,767
DELHI,2003,Convicts Released - Pardons,0,0,0
DELHI,2003,Convicts Released - Transferred to other States,1004,2,1006
DELHI,2003,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",200,0,200
DELHI,2003,Total Convicts Released,10266,130,10396
DELHI,2003,Under trials Released - Acquitted,5294,294,5588
DELHI,2003,Under trials Released - Released on appeal,2,0,2
DELHI,2003,Under trials Released - Released on bail,50794,1998,52792
DELHI,2003,Under trials Released - Transferred to other States,2269,7,2276
DELHI,2003,Under trials Released - Extradited,22,0,22
DELHI,2003,Under trials Released - Other releases (transferred to Mental/Civil hospital),3797,2,3799
DELHI,2003,Total Under trials Released,62178,2301,64479
DELHI,2003,Detenus Released - Released on completion of detention period,23,1,24
DELHI,2003,Detenus Released - Released before completion of detention period,13,0,13
DELHI,2003,Detenus Released - Released on bail,11,0,11
DELHI,2003,Detenus Released - Other releases (temporary transfer etc.),20,1,21
DELHI,2003,Total Detenus Released,67,2,69
DELHI,2004,Convicts Released - Released after completion of conviction,7772,83,7855
DELHI,2004,Convicts Released - Premature release,29,1,30
DELHI,2004,Convicts Released - Released on appeal,82,5,87
DELHI,2004,Convicts Released - Released on bail,692,84,776
DELHI,2004,Convicts Released - Pardons,8,0,8
DELHI,2004,Convicts Released - Transferred to other States,96,2,98
DELHI,2004,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",737,0,737
DELHI,2004,Total Convicts Released,9416,175,9591
DELHI,2004,Under trials Released - Acquitted,3066,417,3483
DELHI,2004,Under trials Released - Released on appeal,0,0,0
DELHI,2004,Under trials Released - Released on bail,61676,2228,63904
DELHI,2004,Under trials Released - Transferred to other States,1115,3,1118
DELHI,2004,Under trials Released - Extradited,1,0,1
DELHI,2004,Under trials Released - Other releases (transferred to Mental/Civil hospital),3621,0,3621
DELHI,2004,Total Under trials Released,69479,2648,72127
DELHI,2004,Detenus Released - Released on completion of detention period,21,1,22
DELHI,2004,Detenus Released - Released before completion of detention period,8,0,8
DELHI,2004,Detenus Released - Released on bail,5,0,5
DELHI,2004,Detenus Released - Other releases (temporary transfer etc.),22,0,22
DELHI,2004,Total Detenus Released,56,1,57
DELHI,2005,Convicts Released - Released after completion of conviction,8425,85,8510
DELHI,2005,Convicts Released - Premature release,131,1,132
DELHI,2005,Convicts Released - Released on appeal,121,0,121
DELHI,2005,Convicts Released - Released on bail,1558,104,1662
DELHI,2005,Convicts Released - Pardons,7,0,7
DELHI,2005,Convicts Released - Transferred to other States,98,0,98
DELHI,2005,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",1106,0,1106
DELHI,2005,Total Convicts Released,11446,190,11636
DELHI,2005,Under trials Released - Acquitted,2424,196,2620
DELHI,2005,Under trials Released - Released on appeal,0,0,0
DELHI,2005,Under trials Released - Released on bail,67855,2449,70304
DELHI,2005,Under trials Released - Transferred to other States,1014,4,1018
