TimePeriod,Area_Name,Electronic_equipments_used,Data_Value
2010, Assam,Metal Detector,8
2010, West Bengal,Metal Detector,68
2010, Jharkhand,Metal Detector,108
2010, Odisha,Metal Detector,269
2010, Chhattisgarh,Metal Detector,75
2010, Madhya Pradesh,Metal Detector,99
2010, Gujarat,Metal Detector,129
2010,Daman & Diu,Metal Detector,0
2010,Dadra & Nagar Haveli,Metal Detector,0
2010, Maharashtra,Metal Detector,27
2010, Andhra Pradesh,Metal Detector,0
2010, Karnataka,Metal Detector,342
2010, Goa,Metal Detector,0
2010,Lakshadweep,Metal Detector,0
2010, Kerala,Metal Detector,3
2010, Tamil Nadu,Metal Detector,55
2010,Puducherry,Metal Detector,6
2010,Andaman & Nicobar Islands,Metal Detector,9
2009, Jammu & Kashmir,Non-Exchange Phone,11
2009, Himachal Pradesh,Non-Exchange Phone,3
2009, Punjab,Non-Exchange Phone,9
2009,Chandigarh,Non-Exchange Phone,0
2009, Uttarakhand,Non-Exchange Phone,6
2009, Haryana,Non-Exchange Phone,42
2009,Delhi,Non-Exchange Phone,79
2009, Rajasthan,Non-Exchange Phone,8
2009, Uttar Pradesh,Non-Exchange Phone,166
2009, Bihar,Non-Exchange Phone,0
2009, Sikkim,Non-Exchange Phone,4
2009, Arunachal Pradesh,Non-Exchange Phone,0
2009, Nagaland,Non-Exchange Phone,0
2009, Manipur,Non-Exchange Phone,0
2009, Mizoram,Non-Exchange Phone,6
2009, Tripura,Non-Exchange Phone,33
2009, Meghalaya,Non-Exchange Phone,2
2009, Assam,Non-Exchange Phone,29
2009, West Bengal,Non-Exchange Phone,38
2009, Jharkhand,Non-Exchange Phone,56
2009, Odisha,Non-Exchange Phone,0
2009, Chhattisgarh,Non-Exchange Phone,46
2009, Madhya Pradesh,Non-Exchange Phone,122
2009, Gujarat,Non-Exchange Phone,0
2009,Daman & Diu,Non-Exchange Phone,0
2009,Dadra & Nagar Haveli,Non-Exchange Phone,0
2009, Maharashtra,Non-Exchange Phone,42
2009, Andhra Pradesh,Non-Exchange Phone,2
2009, Karnataka,Non-Exchange Phone,22
2009, Goa,Non-Exchange Phone,2
2009,Lakshadweep,Non-Exchange Phone,0
2009, Kerala,Non-Exchange Phone,62
2009, Tamil Nadu,Non-Exchange Phone,21
2009,Puducherry,Non-Exchange Phone,0
2009,Andaman & Nicobar Islands,Non-Exchange Phone,21
2010, Jammu & Kashmir,Non-Exchange Phone,42
2010, Himachal Pradesh,Non-Exchange Phone,3
2010, Punjab,Non-Exchange Phone,9
2010,Chandigarh,Non-Exchange Phone,0
2010, Uttarakhand,Non-Exchange Phone,14
2010, Haryana,Non-Exchange Phone,24
2010,Delhi,Non-Exchange Phone,103
2010, Rajasthan,Non-Exchange Phone,8
2010, Uttar Pradesh,Non-Exchange Phone,166
2010, Bihar,Non-Exchange Phone,0
2010, Sikkim,Non-Exchange Phone,4
2010, Arunachal Pradesh,Non-Exchange Phone,0
2010, Nagaland,Non-Exchange Phone,0
2010, Manipur,Non-Exchange Phone,0
2010, Mizoram,Non-Exchange Phone,2
2010, Tripura,Non-Exchange Phone,33
2010, Meghalaya,Non-Exchange Phone,0
2010, Assam,Non-Exchange Phone,30
2010, West Bengal,Non-Exchange Phone,40
2010, Jharkhand,Non-Exchange Phone,72
2010, Odisha,Non-Exchange Phone,0
2010, Chhattisgarh,Non-Exchange Phone,22
2010, Madhya Pradesh,Non-Exchange Phone,122
2010, Gujarat,Non-Exchange Phone,23
2010,Daman & Diu,Non-Exchange Phone,0
2010,Dadra & Nagar Haveli,Non-Exchange Phone,0
2010, Maharashtra,Non-Exchange Phone,16
2010, Andhra Pradesh,Non-Exchange Phone,2
2010, Karnataka,Non-Exchange Phone,22
2010, Goa,Non-Exchange Phone,2
2010,Lakshadweep,Non-Exchange Phone,0
2010, Kerala,Non-Exchange Phone,62
2010, Tamil Nadu,Non-Exchange Phone,0
2010,Puducherry,Non-Exchange Phone,0
2010,Andaman & Nicobar Islands,Non-Exchange Phone,21
2009, Jammu & Kashmir,Others,0
2009, Himachal Pradesh,Others,1
2009, Punjab,Others,30
2009,Chandigarh,Others,0
2009, Uttarakhand,Others,25
2009, Haryana,Others,6
2009,Delhi,Others,41
2009, Rajasthan,Others,4
2009, Uttar Pradesh,Others,88
2009, Bihar,Others,54
2009, Sikkim,Others,0
2009, Arunachal Pradesh,Others,0
2009, Nagaland,Others,0
2009, Manipur,Others,0
2009, Mizoram,Others,20
2009, Tripura,Others,32
2009, Meghalaya,Others,8
2009, Assam,Others,3
2009, West Bengal,Others,14
2009, Jharkhand,Others,35
2009, Odisha,Others,11
2009, Chhattisgarh,Others,19
2009, Madhya Pradesh,Others,58
2009, Gujarat,Others,25
2009,Daman & Diu,Others,0
2009,Dadra & Nagar Haveli,Others,0
2009, Maharashtra,Others,60
2009, Andhra Pradesh,Others,0
2009, Karnataka,Others,0
2009, Goa,Others,0
2009,Lakshadweep,Others,0
2009, Kerala,Others,0
2009, Tamil Nadu,Others,891
2009,Puducherry,Others,0
2009,Andaman & Nicobar Islands,Others,5
2010, Jammu & Kashmir,Others,4
2010, Himachal Pradesh,Others,4
2010, Punjab,Others,23
2010,Chandigarh,Others,0
2010, Uttarakhand,Others,14
2010, Haryana,Others,5
2010,Delhi,Others,23
2010, Rajasthan,Others,4
2010, Uttar Pradesh,Others,88
2010, Bihar,Others,54
2010, Sikkim,Others,0
2010, Arunachal Pradesh,Others,0
2010, Nagaland,Others,0
2010, Manipur,Others,0
2010, Mizoram,Others,30
2010, Tripura,Others,32
2010, Meghalaya,Others,11
2010, Assam,Others,3
2010, West Bengal,Others,15
2010, Jharkhand,Others,31
2010, Odisha,Others,16
2010, Chhattisgarh,Others,42
2010, Madhya Pradesh,Others,61
2010, Gujarat,Others,25
2010,Daman & Diu,Others,0
2010,Dadra & Nagar Haveli,Others,0
2010, Maharashtra,Others,66
2010, Andhra Pradesh,Others,0
2010, Karnataka,Others,7
2010, Goa,Others,0
2010,Lakshadweep,Others,0
2010, Kerala,Others,0
2010, Tamil Nadu,Others,721
2010,Puducherry,Others,4
2010,Andaman & Nicobar Islands,Others,5
2009, Jammu & Kashmir,Telex,0
2009, Himachal Pradesh,Telex,1
2009, Punjab,Telex,0
2009,Chandigarh,Telex,0
2009, Uttarakhand,Telex,0
2009, Haryana,Telex,0
2009,Delhi,Telex,0
2009, Rajasthan,Telex,0
2009, Uttar Pradesh,Telex,3
2009, Bihar,Telex,0
2009, Sikkim,Telex,0
2009, Arunachal Pradesh,Telex,0
2009, Nagaland,Telex,0
2009, Manipur,Telex,0
2009, Mizoram,Telex,0
2009, Tripura,Telex,15
2009, Meghalaya,Telex,0
2009, Assam,Telex,0
2009, West Bengal,Telex,0
2009, Jharkhand,Telex,4
2009, Odisha,Telex,0
2009, Chhattisgarh,Telex,3
2009, Madhya Pradesh,Telex,0
2009, Gujarat,Telex,0
2009,Daman & Diu,Telex,0
2009,Dadra & Nagar Haveli,Telex,0
2009, Maharashtra,Telex,1
2009, Andhra Pradesh,Telex,0
2009, Karnataka,Telex,0
2009, Goa,Telex,1
2009,Lakshadweep,Telex,0
2009, Kerala,Telex,0
2009, Tamil Nadu,Telex,0
2009,Puducherry,Telex,3
2009,Andaman & Nicobar Islands,Telex,0
2010, Jammu & Kashmir,Telex,0
2010, Himachal Pradesh,Telex,1
2010, Punjab,Telex,0
2010,Chandigarh,Telex,0
2010, Uttarakhand,Telex,0
2010, Haryana,Telex,0
2010,Delhi,Telex,0
2010, Rajasthan,Telex,0
2010, Uttar Pradesh,Telex,3
2010, Bihar,Telex,0
2010, Sikkim,Telex,0
2010, Arunachal Pradesh,Telex,0
2010, Nagaland,Telex,0
2010, Manipur,Telex,0
2010, Mizoram,Telex,0
2010, Tripura,Telex,15
2010, Meghalaya,Telex,0
2010, Assam,Telex,0
2010, West Bengal,Telex,0
2010, Jharkhand,Telex,3
2010, Odisha,Telex,0
2010, Chhattisgarh,Telex,1
2010, Madhya Pradesh,Telex,1
2010, Gujarat,Telex,0
2010,Daman & Diu,Telex,0
2010,Dadra & Nagar Haveli,Telex,0
2010, Maharashtra,Telex,1
2010, Andhra Pradesh,Telex,0
2010, Karnataka,Telex,1
2010, Goa,Telex,0
2010,Lakshadweep,Telex,0
2010, Kerala,Telex,0
2010, Tamil Nadu,Telex,0
2010,Puducherry,Telex,3
2010,Andaman & Nicobar Islands,Telex,0
2009, Jammu & Kashmir,VHF Set,0
2009, Himachal Pradesh,VHF Set,0
2009, Punjab,VHF Set,0
2009,Chandigarh,VHF Set,0
2009, Uttarakhand,VHF Set,0
2009, Haryana,VHF Set,1
2009,Delhi,VHF Set,2
2009, Rajasthan,VHF Set,0
2009, Uttar Pradesh,VHF Set,24
2009, Bihar,VHF Set,1
2009, Sikkim,VHF Set,0
2009, Arunachal Pradesh,VHF Set,0
2009, Nagaland,VHF Set,0
2009, Manipur,VHF Set,0
2009, Mizoram,VHF Set,0
2009, Tripura,VHF Set,0
2009, Meghalaya,VHF Set,0
2009, Assam,VHF Set,0
2009, West Bengal,VHF Set,2
2009, Jharkhand,VHF Set,1
2009, Odisha,VHF Set,0
2009, Chhattisgarh,VHF Set,1
2009, Madhya Pradesh,VHF Set,29
2009, Gujarat,VHF Set,25
2009,Daman & Diu,VHF Set,0
2009,Dadra & Nagar Haveli,VHF Set,0
2009, Maharashtra,VHF Set,5
2009, Andhra Pradesh,VHF Set,0
2009, Karnataka,VHF Set,7
2009, Goa,VHF Set,1
2009,Lakshadweep,VHF Set,0
2009, Kerala,VHF Set,0
2009, Tamil Nadu,VHF Set,0
2009,Puducherry,VHF Set,0
2009,Andaman & Nicobar Islands,VHF Set,3
2010, Jammu & Kashmir,VHF Set,1
2010, Himachal Pradesh,VHF Set,0
2010, Punjab,VHF Set,0
2010,Chandigarh,VHF Set,0
2010, Uttarakhand,VHF Set,0
2010, Haryana,VHF Set,1
2010,Delhi,VHF Set,0
2010, Rajasthan,VHF Set,0
2010, Uttar Pradesh,VHF Set,24
2010, Bihar,VHF Set,1
2010, Sikkim,VHF Set,0
2010, Arunachal Pradesh,VHF Set,0
2010, Nagaland,VHF Set,0
2010, Manipur,VHF Set,1
2010, Mizoram,VHF Set,0
2010, Tripura,VHF Set,0
2010, Meghalaya,VHF Set,0
2010, Assam,VHF Set,0
2010, West Bengal,VHF Set,2
2010, Jharkhand,VHF Set,7
2010, Odisha,VHF Set,0
2010, Chhattisgarh,VHF Set,6
2010, Madhya Pradesh,VHF Set,29
2010, Gujarat,VHF Set,14
2010,Daman & Diu,VHF Set,0
2010,Dadra & Nagar Haveli,VHF Set,0
2010, Maharashtra,VHF Set,10
2010, Andhra Pradesh,VHF Set,0
2010, Karnataka,VHF Set,45
2010, Goa,VHF Set,0
2010,Lakshadweep,VHF Set,0
2010, Kerala,VHF Set,0
2010, Tamil Nadu,VHF Set,0
2010,Puducherry,VHF Set,0
2010,Andaman & Nicobar Islands,VHF Set,3
2009, Jammu & Kashmir,Walkie Talkie,8
2009, Himachal Pradesh,Walkie Talkie,14
2009, Punjab,Walkie Talkie,118
2009,Chandigarh,Walkie Talkie,27
2009, Uttarakhand,Walkie Talkie,17
2009, Haryana,Walkie Talkie,178
2009,Delhi,Walkie Talkie,102
2009, Rajasthan,Walkie Talkie,0
2009, Uttar Pradesh,Walkie Talkie,294
2009, Bihar,Walkie Talkie,840
2009, Sikkim,Walkie Talkie,3
2009, Arunachal Pradesh,Walkie Talkie,0
2009, Nagaland,Walkie Talkie,0
2009, Manipur,Walkie Talkie,0
2009, Mizoram,Walkie Talkie,4
2009, Tripura,Walkie Talkie,1
2009, Meghalaya,Walkie Talkie,0
2009, Assam,Walkie Talkie,4
2009, West Bengal,Walkie Talkie,104
2009, Jharkhand,Walkie Talkie,206
2009, Odisha,Walkie Talkie,344
2009, Chhattisgarh,Walkie Talkie,198
2009, Madhya Pradesh,Walkie Talkie,171
2009, Gujarat,Walkie Talkie,400
2009,Daman & Diu,Walkie Talkie,0
2009,Dadra & Nagar Haveli,Walkie Talkie,0
2009, Maharashtra,Walkie Talkie,17
2009, Andhra Pradesh,Walkie Talkie,377
2009, Karnataka,Walkie Talkie,62
2009, Goa,Walkie Talkie,0
2009,Lakshadweep,Walkie Talkie,0
2009, Kerala,Walkie Talkie,0
2009, Tamil Nadu,Walkie Talkie,394
2009,Puducherry,Walkie Talkie,0
2009,Andaman & Nicobar Islands,Walkie Talkie,15
2010, Jammu & Kashmir,Walkie Talkie,1
2010, Himachal Pradesh,Walkie Talkie,18
2010, Punjab,Walkie Talkie,118
2010,Chandigarh,Walkie Talkie,27
2010, Uttarakhand,Walkie Talkie,10
2010, Haryana,Walkie Talkie,171
2010,Delhi,Walkie Talkie,85
2010, Rajasthan,Walkie Talkie,0
2010, Uttar Pradesh,Walkie Talkie,294
2010, Bihar,Walkie Talkie,840
2010, Sikkim,Walkie Talkie,9
2010, Arunachal Pradesh,Walkie Talkie,0
2010, Nagaland,Walkie Talkie,0
2010, Manipur,Walkie Talkie,0
2010, Mizoram,Walkie Talkie,1
2010, Tripura,Walkie Talkie,1
2010, Meghalaya,Walkie Talkie,0
2010, Assam,Walkie Talkie,4
2010, West Bengal,Walkie Talkie,101
2010, Jharkhand,Walkie Talkie,202
2010, Odisha,Walkie Talkie,524
2010, Chhattisgarh,Walkie Talkie,208
2010, Madhya Pradesh,Walkie Talkie,671
2010, Gujarat,Walkie Talkie,431
2010,Daman & Diu,Walkie Talkie,0
2010,Dadra & Nagar Haveli,Walkie Talkie,0
2010, Maharashtra,Walkie Talkie,38
2010, Andhra Pradesh,Walkie Talkie,227
2010, Karnataka,Walkie Talkie,154
2010, Goa,Walkie Talkie,16
2010,Lakshadweep,Walkie Talkie,0
2010, Kerala,Walkie Talkie,0
2010, Tamil Nadu,Walkie Talkie,303
2010,Puducherry,Walkie Talkie,0
2010,Andaman & Nicobar Islands,Walkie Talkie,15
