state_name,is_state,year,gender,domicile,convicts,under_trial,detenues,others
Mizoram,1,2007,Male,Belongs to other State,10,53,0,0
Mizoram,1,2007,Male,Belongs to State,274,509,0,0
Mizoram,1,2008,Female,Belongs to other Country,0,0,0,0
Mizoram,1,2008,Female,Belongs to other State,0,0,0,0
Mizoram,1,2008,Female,Belongs to State,15,47,0,0
Mizoram,1,2008,Male,Belongs to other Country,8,14,0,0
Mizoram,1,2008,Male,Belongs to other State,18,40,0,0
Mizoram,1,2008,Male,Belongs to State,288,360,0,0
Mizoram,1,2009,Female,Belongs to other Country,3,3,0,0
Mizoram,1,2009,Female,Belongs to other State,0,0,0,0
Mizoram,1,2009,Female,Belongs to State,8,42,0,0
Mizoram,1,2009,Male,Belongs to other Country,8,15,0,0
Mizoram,1,2009,Male,Belongs to other State,17,27,0,0
Mizoram,1,2009,Male,Belongs to State,317,325,0,0
Mizoram,1,2010,Female,Belongs to other Country,0,0,0,0
Mizoram,1,2010,Female,Belongs to other State,0,1,0,0
Mizoram,1,2010,Female,Belongs to State,21,59,0,0
Mizoram,1,2010,Male,Belongs to other Country,6,26,0,0
Mizoram,1,2010,Male,Belongs to other State,28,37,0,0
Mizoram,1,2010,Male,Belongs to State,396,418,0,0
Mizoram,1,2011,Female,Belongs to other Country,0,0,0,0
Mizoram,1,2011,Female,Belongs to other State,3,4,0,0
Mizoram,1,2011,Female,Belongs to State,17,48,0,0
Mizoram,1,2011,Male,Belongs to other Country,0,0,0,0
Mizoram,1,2011,Male,Belongs to other State,21,40,0,0
Mizoram,1,2011,Male,Belongs to State,341,407,0,0
Mizoram,1,2012,Female,Belongs to other Country,0,0,0,0
Mizoram,1,2012,Female,Belongs to other State,0,1,0,0
Mizoram,1,2012,Female,Belongs to State,9,52,0,0
Mizoram,1,2012,Male,Belongs to other Country,0,0,0,0
Mizoram,1,2012,Male,Belongs to other State,28,42,0,0
Mizoram,1,2012,Male,Belongs to State,282,433,0,0
Mizoram,1,2013,Female,Belongs to State,8,58,0,0
Mizoram,1,2013,Female,Belongs to other State,0,0,0,0
Mizoram,1,2013,Female,Belongs to other Country,0,0,0,0
Mizoram,1,2013,Male,Belongs to State,388,363,0,0
Mizoram,1,2013,Male,Belongs to other State,14,39,0,0
Mizoram,1,2013,Male,Belongs to other Country,0,0,0,0
Nagaland,1,2001,Female,Belongs to other Country,0,0,0,0
Nagaland,1,2001,Female,Belongs to other State,0,6,0,0
Nagaland,1,2001,Female,Belongs to State,2,12,0,0
Nagaland,1,2001,Male,Belongs to other Country,0,0,0,0
Nagaland,1,2001,Male,Belongs to other State,30,73,18,0
Nagaland,1,2001,Male,Belongs to State,36,454,34,0
Nagaland,1,2002,Female,Belongs to other Country,0,0,0,0
Nagaland,1,2002,Female,Belongs to other State,1,8,0,0
Nagaland,1,2002,Female,Belongs to State,0,3,0,0
Nagaland,1,2002,Male,Belongs to other Country,0,0,0,0
Nagaland,1,2002,Male,Belongs to other State,19,341,47,0
Nagaland,1,2002,Male,Belongs to State,10,192,10,0
Nagaland,1,2003,Female,Belongs to other Country,0,0,0,0
Nagaland,1,2003,Female,Belongs to other State,1,5,0,0
Nagaland,1,2003,Female,Belongs to State,0,8,0,0
Nagaland,1,2003,Male,Belongs to other Country,0,0,0,0
Nagaland,1,2003,Male,Belongs to other State,37,191,41,0
Nagaland,1,2003,Male,Belongs to State,51,203,31,0
Nagaland,1,2004,Female,Belongs to other Country,0,10,0,0
Nagaland,1,2004,Female,Belongs to other State,1,6,0,0
Nagaland,1,2004,Female,Belongs to State,0,0,0,0
Nagaland,1,2004,Male,Belongs to other Country,70,90,8,0
Nagaland,1,2004,Male,Belongs to other State,90,284,30,0
Nagaland,1,2004,Male,Belongs to State,0,0,0,0
Nagaland,1,2005,Female,Belongs to other Country,0,0,0,0
Nagaland,1,2005,Female,Belongs to other State,1,6,0,0
Nagaland,1,2005,Female,Belongs to State,3,10,0,0
Nagaland,1,2005,Male,Belongs to other Country,0,0,0,0
Nagaland,1,2005,Male,Belongs to other State,59,185,8,0
Nagaland,1,2005,Male,Belongs to State,54,283,16,0
Nagaland,1,2006,Female,Belongs to other Country,0,0,0,0
Nagaland,1,2006,Female,Belongs to other State,2,8,1,0
Nagaland,1,2006,Female,Belongs to State,4,11,2,0
Nagaland,1,2006,Male,Belongs to other Country,0,0,0,0
Nagaland,1,2006,Male,Belongs to other State,58,205,8,0
Nagaland,1,2006,Male,Belongs to State,69,293,13,0
Nagaland,1,2007,Female,Belongs to other Country,0,0,0,0
Nagaland,1,2007,Female,Belongs to other State,2,2,0,0
Nagaland,1,2007,Female,Belongs to State,4,10,0,0
Nagaland,1,2007,Male,Belongs to other Country,0,0,0,0
Nagaland,1,2007,Male,Belongs to other State,30,112,0,0
Nagaland,1,2007,Male,Belongs to State,65,270,6,0
Nagaland,1,2008,Female,Belongs to other Country,0,0,0,0
Nagaland,1,2008,Female,Belongs to other State,2,4,0,0
Nagaland,1,2008,Female,Belongs to State,4,6,0,0
Nagaland,1,2008,Male,Belongs to other Country,0,0,0,0
Nagaland,1,2008,Male,Belongs to other State,60,274,57,0
Nagaland,1,2008,Male,Belongs to State,94,112,6,0
Nagaland,1,2009,Female,Belongs to other Country,0,0,0,0
Nagaland,1,2009,Female,Belongs to other State,0,7,0,0
Nagaland,1,2009,Female,Belongs to State,2,8,0,0
Nagaland,1,2009,Male,Belongs to other Country,0,4,0,0
Nagaland,1,2009,Male,Belongs to other State,45,81,0,0
Nagaland,1,2009,Male,Belongs to State,107,327,42,0
Nagaland,1,2010,Female,Belongs to other Country,0,0,0,0
Nagaland,1,2010,Female,Belongs to other State,1,3,0,0
Nagaland,1,2010,Female,Belongs to State,3,11,0,0
Nagaland,1,2010,Male,Belongs to other Country,0,0,0,0
Nagaland,1,2010,Male,Belongs to other State,43,96,0,0
Nagaland,1,2010,Male,Belongs to State,116,215,33,0
Nagaland,1,2011,Female,Belongs to other Country,0,0,0,0
Nagaland,1,2011,Female,Belongs to other State,1,6,1,0
Nagaland,1,2011,Female,Belongs to State,6,2,0,0
Nagaland,1,2011,Male,Belongs to other Country,0,1,0,0
Nagaland,1,2011,Male,Belongs to other State,15,62,6,0
Nagaland,1,2011,Male,Belongs to State,108,228,66,0
Nagaland,1,2012,Female,Belongs to other Country,0,0,0,0
Nagaland,1,2012,Female,Belongs to other State,1,7,0,0
Nagaland,1,2012,Female,Belongs to State,4,3,1,0
Nagaland,1,2012,Male,Belongs to other Country,0,0,0,0
Nagaland,1,2012,Male,Belongs to other State,13,46,7,1
Nagaland,1,2012,Male,Belongs to State,107,197,11,0
Nagaland,1,2013,Female,Belongs to State,3,5,0,0
Nagaland,1,2013,Female,Belongs to other State,1,3,0,0
Nagaland,1,2013,Female,Belongs to other Country,0,0,0,0
Nagaland,1,2013,Male,Belongs to State,48,221,40,0
Nagaland,1,2013,Male,Belongs to other State,43,112,10,0
Nagaland,1,2013,Male,Belongs to other Country,0,0,0,1
Orissa,1,2001,Female,Belongs to other Country,0,0,0,0
Orissa,1,2001,Female,Belongs to other State,0,0,0,0
Orissa,1,2001,Female,Belongs to State,52,249,0,0
Orissa,1,2001,Male,Belongs to other Country,3,8,0,0
Orissa,1,2001,Male,Belongs to other State,13,84,0,0
Orissa,1,2001,Male,Belongs to State,2748,8427,45,46
Orissa,1,2002,Female,Belongs to other Country,0,0,0,0
Orissa,1,2002,Female,Belongs to other State,8,49,0,0
Orissa,1,2002,Female,Belongs to State,41,243,0,0
Orissa,1,2002,Male,Belongs to other Country,0,0,0,0
Orissa,1,2002,Male,Belongs to other State,410,611,0,11
Orissa,1,2002,Male,Belongs to State,2516,8713,0,35
Orissa,1,2003,Female,Belongs to other Country,0,0,0,0
Orissa,1,2003,Female,Belongs to other State,13,34,0,0
Orissa,1,2003,Female,Belongs to State,53,256,0,0
Orissa,1,2003,Male,Belongs to other Country,0,0,0,0
Orissa,1,2003,Male,Belongs to other State,522,923,0,0
Orissa,1,2003,Male,Belongs to State,2704,8427,0,35
Orissa,1,2004,Female,Belongs to other Country,0,0,0,0
Orissa,1,2004,Female,Belongs to other State,0,1,0,0
Orissa,1,2004,Female,Belongs to State,65,294,0,1
Orissa,1,2004,Male,Belongs to other Country,0,1,0,0
Orissa,1,2004,Male,Belongs to other State,13,179,0,0
Orissa,1,2004,Male,Belongs to State,3602,8969,9,24
Orissa,1,2005,Female,Belongs to other Country,0,0,0,0
Orissa,1,2005,Female,Belongs to other State,1,0,0,0
Orissa,1,2005,Female,Belongs to State,87,342,0,0
Orissa,1,2005,Male,Belongs to other Country,0,0,0,0
Orissa,1,2005,Male,Belongs to other State,13,116,0,0
Orissa,1,2005,Male,Belongs to State,4095,9262,15,27
Orissa,1,2006,Female,Belongs to other Country,0,0,0,0
Orissa,1,2006,Female,Belongs to other State,0,0,0,0
Orissa,1,2006,Female,Belongs to State,91,386,0,1
Orissa,1,2006,Male,Belongs to other Country,0,0,0,0
Orissa,1,2006,Male,Belongs to other State,5,8,0,0
Orissa,1,2006,Male,Belongs to State,4269,9853,0,31
Orissa,1,2007,Female,Belongs to other Country,0,0,0,0
Orissa,1,2007,Female,Belongs to other State,0,0,0,0
Orissa,1,2007,Female,Belongs to State,103,517,0,0
Orissa,1,2007,Male,Belongs to other Country,0,0,0,0
Orissa,1,2007,Male,Belongs to other State,8,18,0,0
Orissa,1,2007,Male,Belongs to State,4234,10485,3,0
Orissa,1,2008,Female,Belongs to other Country,0,0,0,0
Orissa,1,2008,Female,Belongs to other State,0,0,0,0
Orissa,1,2008,Female,Belongs to State,122,401,0,0
Orissa,1,2008,Male,Belongs to other Country,19,28,0,0
Orissa,1,2008,Male,Belongs to other State,7,12,0,0
Orissa,1,2008,Male,Belongs to State,4152,9620,12,0
Orissa,1,2009,Female,Belongs to other Country,0,0,0,0
Orissa,1,2009,Female,Belongs to other State,0,0,0,0
Orissa,1,2009,Female,Belongs to State,108,391,0,0
Orissa,1,2009,Male,Belongs to other Country,0,15,0,0
Orissa,1,2009,Male,Belongs to other State,6,13,0,0
Orissa,1,2009,Male,Belongs to State,3909,9092,0,0
Orissa,1,2010,Female,Belongs to other Country,0,0,0,0
Orissa,1,2010,Female,Belongs to other State,0,0,0,0
Orissa,1,2010,Female,Belongs to State,114,376,0,0
Orissa,1,2010,Male,Belongs to other Country,0,24,0,0
Orissa,1,2010,Male,Belongs to other State,3,6,0,0
Orissa,1,2010,Male,Belongs to State,3834,8072,0,0
Orissa,1,2011,Female,Belongs to other Country,0,0,0,0
Orissa,1,2011,Female,Belongs to other State,0,0,0,0
Orissa,1,2011,Female,Belongs to State,112,331,0,0
Orissa,1,2011,Male,Belongs to other Country,0,25,0,0
Orissa,1,2011,Male,Belongs to other State,3,6,0,0
Orissa,1,2011,Male,Belongs to State,3586,8690,0,0
Orissa,1,2012,Female,Belongs to other Country,0,0,0,0
Orissa,1,2012,Female,Belongs to other State,0,0,0,0
Orissa,1,2012,Female,Belongs to State,105,371,0,0
Orissa,1,2012,Male,Belongs to other Country,0,25,0,0
Orissa,1,2012,Male,Belongs to other State,0,0,0,0
Orissa,1,2012,Male,Belongs to State,3525,8841,0,0
Orissa,1,2013,Female,Belongs to State,122,519,0,0
Orissa,1,2013,Female,Belongs to other State,0,0,0,0
Orissa,1,2013,Female,Belongs to other Country,0,0,0,0
Orissa,1,2013,Male,Belongs to State,3378,10446,0,0
Orissa,1,2013,Male,Belongs to other State,0,0,0,0
Orissa,1,2013,Male,Belongs to other Country,8,0,0,0
Pondicherry,0,2001,Female,Belongs to other Country,0,0,0,0
Pondicherry,0,2001,Female,Belongs to other State,1,3,0,0
Pondicherry,0,2001,Female,Belongs to State,0,2,0,0
Pondicherry,0,2001,Male,Belongs to other Country,0,2,0,0
Pondicherry,0,2001,Male,Belongs to other State,15,26,0,0
Pondicherry,0,2001,Male,Belongs to State,92,121,0,0
Pondicherry,0,2002,Female,Belongs to other Country,0,0,0,0
Pondicherry,0,2002,Female,Belongs to other State,1,8,0,0
Pondicherry,0,2002,Female,Belongs to State,0,4,0,0
Pondicherry,0,2002,Male,Belongs to other Country,0,1,0,0
Pondicherry,0,2002,Male,Belongs to other State,22,8,0,0
Pondicherry,0,2002,Male,Belongs to State,111,91,0,0
Pondicherry,0,2003,Female,Belongs to other Country,0,0,0,0
Pondicherry,0,2003,Female,Belongs to other State,1,3,0,0
Pondicherry,0,2003,Female,Belongs to State,1,1,0,0
Pondicherry,0,2003,Male,Belongs to other Country,0,0,0,0
Pondicherry,0,2003,Male,Belongs to other State,31,41,0,0
Pondicherry,0,2003,Male,Belongs to State,106,94,0,0
Pondicherry,0,2004,Female,Belongs to other Country,0,0,0,0
Pondicherry,0,2004,Female,Belongs to other State,1,0,0,0
Pondicherry,0,2004,Female,Belongs to State,1,1,0,0
Pondicherry,0,2004,Male,Belongs to other Country,0,0,0,0
Pondicherry,0,2004,Male,Belongs to other State,9,48,0,0
Pondicherry,0,2004,Male,Belongs to State,98,143,0,0
Pondicherry,0,2005,Female,Belongs to other Country,0,0,0,0
Pondicherry,0,2005,Female,Belongs to other State,3,0,0,0
Pondicherry,0,2005,Female,Belongs to State,2,1,0,0
Pondicherry,0,2005,Male,Belongs to other Country,0,0,0,0
Pondicherry,0,2005,Male,Belongs to other State,21,42,0,0
Pondicherry,0,2005,Male,Belongs to State,93,126,0,0
Pondicherry,0,2006,Female,Belongs to other Country,0,0,0,0
Pondicherry,0,2006,Female,Belongs to other State,0,0,0,0
Pondicherry,0,2006,Female,Belongs to State,3,1,0,0
Pondicherry,0,2006,Male,Belongs to other Country,0,0,0,0
Pondicherry,0,2006,Male,Belongs to other State,32,88,0,0
Pondicherry,0,2006,Male,Belongs to State,74,114,0,0
Pondicherry,0,2007,Female,Belongs to other Country,0,0,0,0
Pondicherry,0,2007,Female,Belongs to other State,0,0,0,0
Pondicherry,0,2007,Female,Belongs to State,2,2,0,0
Pondicherry,0,2007,Male,Belongs to other Country,0,0,0,0
Pondicherry,0,2007,Male,Belongs to other State,37,68,0,0
Pondicherry,0,2007,Male,Belongs to State,73,164,0,0
Pondicherry,0,2008,Female,Belongs to other Country,0,0,0,0
Pondicherry,0,2008,Female,Belongs to other State,0,5,0,0
Pondicherry,0,2008,Female,Belongs to State,1,0,0,0
Pondicherry,0,2008,Male,Belongs to other Country,0,0,0,0
Pondicherry,0,2008,Male,Belongs to other State,27,56,0,0
Pondicherry,0,2008,Male,Belongs to State,69,142,0,0
Pondicherry,0,2009,Female,Belongs to other Country,0,0,0,0
Pondicherry,0,2009,Female,Belongs to other State,0,0,0,0
Pondicherry,0,2009,Female,Belongs to State,2,1,0,0
Pondicherry,0,2009,Male,Belongs to other Country,0,0,0,0
Pondicherry,0,2009,Male,Belongs to other State,12,41,0,0
Pondicherry,0,2009,Male,Belongs to State,105,108,0,0
Pondicherry,0,2010,Female,Belongs to other Country,0,0,0,0
Pondicherry,0,2010,Female,Belongs to other State,0,3,0,0
Pondicherry,0,2010,Female,Belongs to State,2,1,0,0
Pondicherry,0,2010,Male,Belongs to other Country,0,0,0,0
Pondicherry,0,2010,Male,Belongs to other State,14,39,0,0
Pondicherry,0,2010,Male,Belongs to State,114,85,3,0
Pondicherry,0,2011,Female,Belongs to other Country,0,0,0,0
Pondicherry,0,2011,Female,Belongs to other State,0,1,0,0
Pondicherry,0,2011,Female,Belongs to State,3,1,0,0
Pondicherry,0,2011,Male,Belongs to other Country,0,4,0,0
Pondicherry,0,2011,Male,Belongs to other State,18,25,0,0
Pondicherry,0,2011,Male,Belongs to State,109,81,0,0
Pondicherry,0,2012,Female,Belongs to other Country,0,0,0,0
Pondicherry,0,2012,Female,Belongs to other State,0,0,0,0
Pondicherry,0,2012,Female,Belongs to State,2,1,0,0
Pondicherry,0,2012,Male,Belongs to other Country,0,6,0,0
Pondicherry,0,2012,Male,Belongs to other State,3,35,0,0
Pondicherry,0,2012,Male,Belongs to State,104,134,0,0
Pondicherry,0,2013,Female,Belongs to State,2,5,0,0
Pondicherry,0,2013,Female,Belongs to other State,0,0,0,0
Pondicherry,0,2013,Female,Belongs to other Country,0,0,0,0
Pondicherry,0,2013,Male,Belongs to State,87,148,0,0
Pondicherry,0,2013,Male,Belongs to other State,2,36,0,0
Pondicherry,0,2013,Male,Belongs to other Country,0,0,0,0
Punjab,1,2001,Female,Belongs to other Country,5,3,0,0
Punjab,1,2001,Female,Belongs to other State,0,0,0,0
Punjab,1,2001,Female,Belongs to State,165,450,0,5
Punjab,1,2001,Male,Belongs to other Country,98,70,0,0
Punjab,1,2001,Male,Belongs to other State,12,0,0,0
Punjab,1,2001,Male,Belongs to State,3414,7685,12,135
Punjab,1,2002,Female,Belongs to other Country,12,1,0,0
Punjab,1,2002,Female,Belongs to other State,17,78,0,0
Punjab,1,2002,Female,Belongs to State,230,392,0,0
Punjab,1,2002,Male,Belongs to other Country,25,93,0,0
Punjab,1,2002,Male,Belongs to other State,495,1136,12,0
Punjab,1,2002,Male,Belongs to State,3205,6413,0,0
Punjab,1,2003,Female,Belongs to other Country,2,1,0,0
Punjab,1,2003,Female,Belongs to other State,7,90,0,0
Punjab,1,2003,Female,Belongs to State,255,447,0,0
Punjab,1,2003,Male,Belongs to other Country,11,92,0,0
Punjab,1,2003,Male,Belongs to other State,458,1559,0,0
Punjab,1,2003,Male,Belongs to State,3684,6593,2,31
Punjab,1,2004,Female,Belongs to other Country,5,9,0,0
Punjab,1,2004,Female,Belongs to other State,6,78,0,0
Punjab,1,2004,Female,Belongs to State,263,414,0,0
Punjab,1,2004,Male,Belongs to other Country,23,166,0,0
Punjab,1,2004,Male,Belongs to other State,503,1656,0,0
Punjab,1,2004,Male,Belongs to State,4225,7678,23,15
Punjab,1,2005,Female,Belongs to other Country,3,7,0,0
Punjab,1,2005,Female,Belongs to other State,8,42,0,0
Punjab,1,2005,Female,Belongs to State,226,494,0,0
Punjab,1,2005,Male,Belongs to other Country,13,115,0,0
Punjab,1,2005,Male,Belongs to other State,318,858,0,0
Punjab,1,2005,Male,Belongs to State,4504,8056,23,11
Punjab,1,2006,Female,Belongs to other Country,5,5,0,0
Punjab,1,2006,Female,Belongs to other State,11,36,0,0
Punjab,1,2006,Female,Belongs to State,241,478,0,0
Punjab,1,2006,Male,Belongs to other Country,18,128,0,0
Punjab,1,2006,Male,Belongs to other State,364,901,0,0
Punjab,1,2006,Male,Belongs to State,4701,8203,20,4
Punjab,1,2007,Female,Belongs to other Country,3,13,0,0
Punjab,1,2007,Female,Belongs to other State,8,59,0,0
Punjab,1,2007,Female,Belongs to State,203,549,0,0
Punjab,1,2007,Male,Belongs to other Country,15,156,0,0
Punjab,1,2007,Male,Belongs to other State,241,1154,16,0
Punjab,1,2007,Male,Belongs to State,4489,9050,0,16
Punjab,1,2008,Female,Belongs to other Country,5,10,0,0
Punjab,1,2008,Female,Belongs to other State,11,63,0,0
Punjab,1,2008,Female,Belongs to State,248,485,0,0
Punjab,1,2008,Male,Belongs to other Country,29,103,0,0
Punjab,1,2008,Male,Belongs to other State,295,1036,13,0
Punjab,1,2008,Male,Belongs to State,4883,8932,0,2
Punjab,1,2009,Female,Belongs to other Country,10,1,0,0
Punjab,1,2009,Female,Belongs to other State,17,73,0,0
Punjab,1,2009,Female,Belongs to State,325,555,0,0
Punjab,1,2009,Male,Belongs to other Country,102,54,0,0
Punjab,1,2009,Male,Belongs to other State,340,1298,11,0
Punjab,1,2009,Male,Belongs to State,5644,9410,2,12
Punjab,1,2010,Female,Belongs to other Country,12,4,0,0
Punjab,1,2010,Female,Belongs to other State,12,16,0,0
Punjab,1,2010,Female,Belongs to State,332,642,0,0
Punjab,1,2010,Male,Belongs to other Country,107,42,0,0
Punjab,1,2010,Male,Belongs to other State,68,76,0,0
Punjab,1,2010,Male,Belongs to State,6118,10215,0,0
Punjab,1,2011,Female,Belongs to other Country,16,4,0,0
Punjab,1,2011,Female,Belongs to other State,14,12,0,0
Punjab,1,2011,Female,Belongs to State,424,567,0,0
Punjab,1,2011,Male,Belongs to other Country,92,19,0,0
Punjab,1,2011,Male,Belongs to other State,63,67,0,0
Punjab,1,2011,Male,Belongs to State,6917,9626,0,0
Punjab,1,2012,Female,Belongs to other Country,5,0,0,0
Punjab,1,2012,Female,Belongs to other State,109,210,0,0
Punjab,1,2012,Female,Belongs to State,293,655,1,2
Punjab,1,2012,Male,Belongs to other Country,59,31,0,0
Punjab,1,2012,Male,Belongs to other State,987,2178,3,0
Punjab,1,2012,Male,Belongs to State,6378,12299,4,5
Punjab,1,2013,Female,Belongs to State,433,903,0,0
Punjab,1,2013,Female,Belongs to other State,51,68,0,0
Punjab,1,2013,Female,Belongs to other Country,4,5,0,0
Punjab,1,2013,Male,Belongs to State,7001,15874,4,0
Punjab,1,2013,Male,Belongs to other State,1391,1601,0,3
Punjab,1,2013,Male,Belongs to other Country,56,55,0,0
Rajasthan,1,2001,Female,Belongs to other Country,0,0,0,0
Rajasthan,1,2001,Female,Belongs to other State,7,16,0,0
Rajasthan,1,2001,Female,Belongs to State,96,252,0,0
Rajasthan,1,2001,Male,Belongs to other Country,39,51,0,0
Rajasthan,1,2001,Male,Belongs to other State,286,655,28,0
Rajasthan,1,2001,Male,Belongs to State,3755,7763,19,28
Rajasthan,1,2002,Female,Belongs to other Country,1,2,0,0
Rajasthan,1,2002,Female,Belongs to other State,4,3,0,0
Rajasthan,1,2002,Female,Belongs to State,181,202,0,0
Rajasthan,1,2002,Male,Belongs to other Country,40,63,0,0
Rajasthan,1,2002,Male,Belongs to other State,188,348,9,1
Rajasthan,1,2002,Male,Belongs to State,4562,6704,29,49
Rajasthan,1,2003,Female,Belongs to other Country,1,0,0,0
Rajasthan,1,2003,Female,Belongs to other State,8,7,0,0
Rajasthan,1,2003,Female,Belongs to State,183,211,0,0
Rajasthan,1,2003,Male,Belongs to other Country,19,69,0,0
Rajasthan,1,2003,Male,Belongs to other State,281,413,3,0
Rajasthan,1,2003,Male,Belongs to State,5561,5884,29,26
Rajasthan,1,2004,Female,Belongs to other Country,1,3,0,0
Rajasthan,1,2004,Female,Belongs to other State,2,12,0,0
Rajasthan,1,2004,Female,Belongs to State,176,240,0,0
Rajasthan,1,2004,Male,Belongs to other Country,17,58,25,0
Rajasthan,1,2004,Male,Belongs to other State,280,325,0,0
Rajasthan,1,2004,Male,Belongs to State,5362,6645,4,21
Rajasthan,1,2005,Female,Belongs to other Country,1,0,0,0
Rajasthan,1,2005,Female,Belongs to other State,9,10,0,0
Rajasthan,1,2005,Female,Belongs to State,171,237,0,0
Rajasthan,1,2005,Male,Belongs to other Country,16,53,16,0
Rajasthan,1,2005,Male,Belongs to other State,219,438,0,0
Rajasthan,1,2005,Male,Belongs to State,5156,6625,16,26
Rajasthan,1,2006,Female,Belongs to other Country,0,4,0,0
Rajasthan,1,2006,Female,Belongs to other State,23,13,0,0
Rajasthan,1,2006,Female,Belongs to State,164,267,0,0
Rajasthan,1,2006,Male,Belongs to other Country,26,28,32,0
Rajasthan,1,2006,Male,Belongs to other State,284,625,0,0
Rajasthan,1,2006,Male,Belongs to State,5096,7351,3,67
Rajasthan,1,2007,Female,Belongs to other Country,0,7,0,0
Rajasthan,1,2007,Female,Belongs to other State,5,7,0,0
Rajasthan,1,2007,Female,Belongs to State,187,328,0,0
Rajasthan,1,2007,Male,Belongs to other Country,18,70,23,0
Rajasthan,1,2007,Male,Belongs to other State,360,536,0,4
Rajasthan,1,2007,Male,Belongs to State,5300,7817,3,22
Rajasthan,1,2008,Female,Belongs to other Country,0,1,0,0
Rajasthan,1,2008,Female,Belongs to other State,41,6,0,0
Rajasthan,1,2008,Female,Belongs to State,176,323,0,0
Rajasthan,1,2008,Male,Belongs to other Country,37,41,20,0
Rajasthan,1,2008,Male,Belongs to other State,364,597,6,35
Rajasthan,1,2008,Male,Belongs to State,5662,8152,29,30
Rajasthan,1,2009,Female,Belongs to other Country,2,2,0,0
Rajasthan,1,2009,Female,Belongs to other State,35,15,0,0
Rajasthan,1,2009,Female,Belongs to State,208,394,0,0
Rajasthan,1,2009,Male,Belongs to other Country,42,45,17,0
Rajasthan,1,2009,Male,Belongs to other State,490,726,0,5
Rajasthan,1,2009,Male,Belongs to State,5775,10131,10,35
Rajasthan,1,2010,Female,Belongs to other Country,2,2,0,0
Rajasthan,1,2010,Female,Belongs to other State,37,20,0,0
Rajasthan,1,2010,Female,Belongs to State,183,363,0,0
Rajasthan,1,2010,Male,Belongs to other Country,28,48,14,0
Rajasthan,1,2010,Male,Belongs to other State,389,1009,0,0
Rajasthan,1,2010,Male,Belongs to State,5593,9486,16,4
Rajasthan,1,2011,Female,Belongs to other Country,2,0,0,0
Rajasthan,1,2011,Female,Belongs to other State,19,35,0,0
Rajasthan,1,2011,Female,Belongs to State,210,384,0,0
Rajasthan,1,2011,Male,Belongs to other Country,34,43,13,0
Rajasthan,1,2011,Male,Belongs to other State,396,968,1,0
Rajasthan,1,2011,Male,Belongs to State,5498,10469,26,6
Rajasthan,1,2012,Female,Belongs to other Country,0,1,0,0
Rajasthan,1,2012,Female,Belongs to other State,10,47,0,0
Rajasthan,1,2012,Female,Belongs to State,230,407,0,0
Rajasthan,1,2012,Male,Belongs to other Country,13,64,0,0
Rajasthan,1,2012,Male,Belongs to other State,464,1007,0,13
Rajasthan,1,2012,Male,Belongs to State,5366,11644,1,84
Rajasthan,1,2013,Female,Belongs to State,194,410,0,0
Rajasthan,1,2013,Female,Belongs to other State,25,33,0,0
Rajasthan,1,2013,Female,Belongs to other Country,0,0,0,0
Rajasthan,1,2013,Male,Belongs to State,5334,11681,0,3
Rajasthan,1,2013,Male,Belongs to other State,472,1076,0,0
Rajasthan,1,2013,Male,Belongs to other Country,19,46,0,0
Sikkim,1,2001,Female,Belongs to other Country,0,0,0,0
Sikkim,1,2001,Female,Belongs to other State,0,0,0,0
Sikkim,1,2001,Female,Belongs to State,0,0,0,0
Sikkim,1,2001,Male,Belongs to other Country,0,0,0,0
Sikkim,1,2001,Male,Belongs to other State,2,13,0,0
Sikkim,1,2001,Male,Belongs to State,75,96,0,0
Sikkim,1,2002,Female,Belongs to other Country,0,0,0,0
Sikkim,1,2002,Female,Belongs to other State,0,1,0,0
Sikkim,1,2002,Female,Belongs to State,0,1,0,0
Sikkim,1,2002,Male,Belongs to other Country,0,0,0,0
Sikkim,1,2002,Male,Belongs to other State,30,29,0,0
Sikkim,1,2002,Male,Belongs to State,51,60,0,0
Sikkim,1,2003,Female,Belongs to other Country,0,0,0,0
Sikkim,1,2003,Female,Belongs to other State,1,0,0,0
Sikkim,1,2003,Female,Belongs to State,1,2,0,0
Sikkim,1,2003,Male,Belongs to other Country,0,0,0,0
Sikkim,1,2003,Male,Belongs to other State,30,33,0,0
Sikkim,1,2003,Male,Belongs to State,50,54,0,0
Sikkim,1,2004,Female,Belongs to other Country,0,0,0,0
Sikkim,1,2004,Female,Belongs to other State,1,0,0,0
Sikkim,1,2004,Female,Belongs to State,1,0,0,0
Sikkim,1,2004,Male,Belongs to other Country,4,15,0,0
Sikkim,1,2004,Male,Belongs to other State,9,38,0,0
Sikkim,1,2004,Male,Belongs to State,48,46,0,0
Sikkim,1,2005,Female,Belongs to other Country,0,0,0,0
Sikkim,1,2005,Female,Belongs to other State,1,0,0,0
Sikkim,1,2005,Female,Belongs to State,1,5,0,0
Sikkim,1,2005,Male,Belongs to other Country,0,2,0,0
Sikkim,1,2005,Male,Belongs to other State,12,0,0,0
Sikkim,1,2005,Male,Belongs to State,59,115,0,0
Sikkim,1,2006,Female,Belongs to other Country,0,0,0,0
Sikkim,1,2006,Female,Belongs to other State,0,1,0,0
Sikkim,1,2006,Female,Belongs to State,1,1,0,0
Sikkim,1,2006,Male,Belongs to other Country,2,1,0,0
