state_name,year,vocational_trainings_program,inmates_trained
Orissa,2001,Smithy,16
Orissa,2001,Press,6
Orissa,2002,Tailoring,87
Orissa,2002,Durry Making,72
Orissa,2002,Handloom,61
Orissa,2002,Craft,34
Orissa,2002,Weaving,204
Orissa,2002,Book Binding,38
Orissa,2002,Jute Mat Making,56
Orissa,2002,Satar Grass Making,34
Orissa,2002,Smithy,12
Orissa,2002,Press,11
Orissa,2003,Tailoring,102
Orissa,2003,Dari Making,81
Orissa,2003,Handloom,53
Orissa,2003,Craft,34
Orissa,2003,Weaving,210
Orissa,2003,Book Binding,32
Orissa,2003,Jute Mat Making,56
Orissa,2003,Safai Grass Making,30
Orissa,2003,Smithy,10
Orissa,2003,Press,12
Orissa,2004,Others,358
Orissa,2005,Weaving & Durry,280
Orissa,2005,Carpet,33
Orissa,2005,Phenyle,8
Orissa,2005,Tailoring,32
Orissa,2005,Carpentry,2
Orissa,2005,Binding,10
Orissa,2005,Candle Making,1
Orissa,2005,Craft Making,9
Orissa,2005,Type & Computer,57
Orissa,2006,Weaving & Durry-Making,310
Orissa,2006,Carpet,38
Orissa,2006,Phynyle Manufacturing,10
Orissa,2006,Tailoring,40
Orissa,2006,Carpentary/Craft,15
Orissa,2006,Binding/Type & Computer,64
Orissa,2007,Weaving,322
Orissa,2007,Carpet,40
Orissa,2007,Phenyle,12
Orissa,2007,Tailoring,45
Orissa,2007,Carpentry,16
Orissa,2007,Binding / Type & Computer,32
Orissa,2008,Weaving & Dary Making,322
Orissa,2008,Others (Carpet),46
Orissa,2008,Soap & Phenyle,12
Orissa,2008,Tailoring,80
Orissa,2008,Carpentry,23
Orissa,2008,Binding/Typing & Computer,112
Orissa,2009,Weaving & Durry Making,301
Orissa,2009,Other (Carpet),22
Orissa,2009,Soap & Phenyle Manufacturing,10
Orissa,2009,Tailoring,65
Orissa,2009,Carpentary/Craft,18
Orissa,2009,Binding/Type & Computer,82
Orissa,2010,Weaving & Durry Making,280
Orissa,2010,Others (Carpet),25
Orissa,2010,Soap & Phenyl Making,12
Orissa,2010,Tailoring,72
Orissa,2010,Carpentry / Craft,20
Orissa,2010,Binding / Type & Computer,72
Orissa,2011,Weaving & Durry Making,275
Orissa,2011,Others (Carpet),27
Orissa,2011,Soap & Phenyle Manufacturing,16
Orissa,2011,Tailoring,70
Orissa,2011,Carpentry/Craft,23
Orissa,2011,Binding/Type & Computer,77
Orissa,2012,"Binding, Type And Computer",103
Orissa,2012,Carpentry,17
Orissa,2012,Others (Carpet),22
Orissa,2012,Soap (Phenyle),15
Orissa,2012,Tailoring,93
Orissa,2012,Weaving (Durry Weaving/Making),319
Punjab,2001,Carpentry,215
Punjab,2001,Textile,156
Punjab,2001,Tent,90
Punjab,2001,Atta Chakki,12
Punjab,2001,Weilding,68
Punjab,2001,Printing,39
Punjab,2001,Tailoring,26
Punjab,2001,Duries,103
Punjab,2001,Powerloom,14
Punjab,2001,Motor Winding,18
Punjab,2001,Diesel Engine,10
Punjab,2001,Combine Repairs,21
Punjab,2002,Tents,990
Punjab,2002,Duri Section,180
Punjab,2002,Cane Work,250
Punjab,2002,Carpentry,25
Punjab,2002,Soap Phenyle,18
Punjab,2002,Welding,10
Punjab,2002,Tailoring/Weaving,168
Punjab,2003,Tents,980
Punjab,2003,Dari Making,179
Punjab,2003,Cane Work,244
Punjab,2003,Carpentry,25
Punjab,2003,Soap & Phenyle,18
Punjab,2003,Weilding,16
Punjab,2003,Tailoring/Weaving,168
Punjab,2004,Tents,608
Punjab,2004,Durri,170
Punjab,2004,Cane Work,150
Punjab,2004,Carpentry,28
Punjab,2004,Soap / Phenyle,12
Punjab,2004,Welding,10
Punjab,2004,Tailoring / Weaving,123
Punjab,2005,Tents,610
Punjab,2005,Darri,190
Punjab,2005,Cane Work,155
Punjab,2005,Carpentry,40
Punjab,2005,Soap Phenyle,15
Punjab,2005,Welding,20
Punjab,2005,Tailoring,123
Punjab,2006,Tents,827
Punjab,2006,Dannian,187
Punjab,2006,Can Work,170
Punjab,2006,Carpentry,3123
Punjab,2006,Soap,23
Punjab,2006,Welding,57
Punjab,2006,Tailoring / Weaving,163
Punjab,2007,Tents,793
Punjab,2007,Darrian,157
Punjab,2007,Canning,194
Punjab,2007,Carpentry,3019
Punjab,2007,Soap,29
Punjab,2007,Welding,67
Punjab,2007,Tailoring,177
Punjab,2008,Carpentry,264
Punjab,2008,Weaving,315
Punjab,2008,Rassa/Dori,8
Punjab,2008,Niwar Making,11
Punjab,2008,Rangat,4
Punjab,2008,Tents,180
Punjab,2008,Soap & Phenyle,35
Punjab,2008,Soap,81
Punjab,2008,Tailoring,143
Punjab,2008,Dari Making,32
Punjab,2008,Flour Mill,89
Punjab,2008,Agriculture,30
Punjab,2008,Pipe,14
Punjab,2008,Printing,6
Punjab,2008,Repair,10
Punjab,2008,Knitting,12
Punjab,2009,Carpentry,265
Punjab,2009,Weaving,310
Punjab,2009,Rassa/Dori,8
Punjab,2009,Niwar,12
Punjab,2009,Rangot,4
Punjab,2009,Tent,175
Punjab,2009,Soap & Phynile,120
Punjab,2009,Tailoring,151
Punjab,2009,Flour Mill,40
Punjab,2009,Agriculture,30
Punjab,2009,Pipe,6
Punjab,2009,Printing Press,4
Punjab,2009,Nitting,22
Punjab,2010,Carpentry,269
Punjab,2010,Weaving,312
Punjab,2010,Rassa/Dori,10
Punjab,2010,Niwar,11
Punjab,2010,Rangot,2
Punjab,2010,Tant,190
Punjab,2010,Soap & Phenyl Making,40
Punjab,2010,Soap,78
Punjab,2010,Tailoring,148
Punjab,2010,Floor Mill,42
Punjab,2010,Agriculture,45
Punjab,2010,Pipe,6
Punjab,2010,Printing Press,8
Punjab,2010,Nitting,29
Punjab,2010,Miscellaneous,6
Punjab,2011,Carpentry,280
Punjab,2011,Weaving,320
Punjab,2011,Rassa/Dori,14
Punjab,2011,Niwar,12
Punjab,2011,Rangat,2
Punjab,2011,Tent,205
Punjab,2011,Soap & Phynile,47
Punjab,2011,Soap,78
Punjab,2011,Tailoring,162
Punjab,2011,Weaving (Daries),45
Punjab,2011,Floor Mill,49
Punjab,2011,Agriculture,50
Punjab,2011,Pipe,7
Punjab,2011,Printing Press,9
Punjab,2011,Knitting,33
Punjab,2011,Miscellaneous,7
Punjab,2012,Carpentry,309
Punjab,2012,Weaving,902
Punjab,2012,Rassa/Dori,7
Punjab,2012,Niwar,127
Punjab,2012,Rangat,14
Punjab,2012,Tent,90
Punjab,2012,Soap & Phenyle,56
Punjab,2012,Soap,80
Punjab,2012,Tailoring,234
Punjab,2012,Weaving (Daries),194
Punjab,2012,Flour Mill,234
Punjab,2012,Agriculture,523
Punjab,2012,Pipe,99
Punjab,2012,Printing Press,62
Punjab,2012,Knitting,15
Punjab,2012,Miscellaneous,174
Rajasthan,2001,Cloth,157
Rajasthan,2001,Dari Industry,664
Rajasthan,2001,Tailoring,37
Rajasthan,2001,Niwar,570
Rajasthan,2001,Carpentry,115
Rajasthan,2001,Black Smithy,5
Rajasthan,2001,Cooler Industry,10
Rajasthan,2001,Carpet,36
Rajasthan,2001,Others,227
Rajasthan,2002,Cloth,17
Rajasthan,2002,Dari Industry,130
Rajasthan,2002,Tailoring,17
Rajasthan,2002,Niwar,190
Rajasthan,2002,Carpet,1
Rajasthan,2002,Furniture,14
Rajasthan,2002,Cooler Industry,3
Rajasthan,2002,Fitter,15
Rajasthan,2002,Wire Men,15
Rajasthan,2002,Computer,19
Rajasthan,2002,Others,23
Rajasthan,2003,Cloth,23
Rajasthan,2003,Dari Making,146
Rajasthan,2003,Tailoring,40
Rajasthan,2003,Niwar,178
Rajasthan,2003,Carpet,1
Rajasthan,2003,Furniture,25
Rajasthan,2003,Cooler,1
Rajasthan,2003,Fitter,16
Rajasthan,2003,Wire Men,19
Rajasthan,2003,Computer,30
Rajasthan,2003,Others,17
Rajasthan,2004,Cloth,50
Rajasthan,2004,Dari,261
Rajasthan,2004,Tailoring,39
Rajasthan,2004,Niwar,693
Rajasthan,2004,Carpet,11
Rajasthan,2004,Furniture,73
Rajasthan,2004,Cooler,15
Rajasthan,2004,Fitter,63
Rajasthan,2004,Wire Men,16
Rajasthan,2004,Computer,16
Rajasthan,2004,Others,31
Rajasthan,2005,Cloth,33
Rajasthan,2005,Dari,256
Rajasthan,2005,Tailoring,14
Rajasthan,2005,Niwar,28
Rajasthan,2005,Carpet,16
Rajasthan,2005,Furniture,10
Rajasthan,2005,Machenical Diesel,19
Rajasthan,2005,Fitter,38
Rajasthan,2005,Wire Men,19
Rajasthan,2005,Computer,16
Rajasthan,2005,Others,15
Rajasthan,2006,Cloth,34
Rajasthan,2006,Dari,133
Rajasthan,2006,Tailoring,32
Rajasthan,2006,Niwar,36
Rajasthan,2006,Carpet,1
Rajasthan,2006,Furniture,26
Rajasthan,2006,Machenical Diesel,16
Rajasthan,2006,Fitter,35
Rajasthan,2006,Wire Men,19
Rajasthan,2006,Blacksmith,17
Rajasthan,2006,Others,7
Rajasthan,2007,Cloth,31
Rajasthan,2007,Dari Weaving,233
Rajasthan,2007,Tailoring,10
Rajasthan,2007,Niwar,11
Rajasthan,2007,Carpet,2
Rajasthan,2007,Furniture,10
Rajasthan,2007,Machenical Diesel,10
Rajasthan,2007,Fitter,16
Rajasthan,2007,Wire Men,16
Rajasthan,2007,Blacksmithy,3
Rajasthan,2007,Others,6
Rajasthan,2008,Cloth,2424
Rajasthan,2008,Dari Making,5824
Rajasthan,2008,Tailoring,1657
Rajasthan,2008,Niwar Making,465
Rajasthan,2008,Others (Carpet),14
Rajasthan,2008,Furniture,455
Rajasthan,2008,Fitter,0
Rajasthan,2008,Black Smithy,931
Rajasthan,2008,Others,19
Rajasthan,2009,Cloth,148
Rajasthan,2009,Weaving (Dari),625
Rajasthan,2009,Tailoring,33
Rajasthan,2009,Niwar,203
Rajasthan,2009,Furniture,6
Rajasthan,2009,Others (Blacksmith),8
Rajasthan,2009,Others,14
Rajasthan,2010,Cloth,254
Rajasthan,2010,Weaving (Dari),319
Rajasthan,2010,Tailoring,64
Rajasthan,2010,Niwar,504
Rajasthan,2010,Others (Carpet),124
Rajasthan,2010,Furniture,77
Rajasthan,2010,Mechanical Diesel,6
Rajasthan,2010,Fitter,20
Rajasthan,2010,Wire Men,16
Rajasthan,2010,Others (Blacksmith),12
Rajasthan,2010,Others,295
Rajasthan,2011,Cloth,291
Rajasthan,2011,Weaving (Dari),4
Rajasthan,2011,Tailoring,180
Rajasthan,2011,Niwar,1246
Rajasthan,2011,Others (Carpet),1
Rajasthan,2011,Furniture,63
Rajasthan,2011,Mechanical Diesel,8
Rajasthan,2011,Fitter,6
Rajasthan,2011,Others (Blacksmith),10
Rajasthan,2011,Others,25
Rajasthan,2012,Pl Cloths,8
Rajasthan,2012,Weaving (Niwar Weaving),63
Rajasthan,2012,Tailoring (Bandi Cloths Stitching),5
Rajasthan,2012,Furniture,8
Rajasthan,2012,Weaving (Durries),9
Rajasthan,2012,Fitter,10
Rajasthan,2012,Wire Men,10
Rajasthan,2012,Carpenter,12
Rajasthan,2012,Cutting-Shaving,14
Rajasthan,2012,Computer,26
Rajasthan,2012,Bag Training,9
Rajasthan,2012,Flower Bouquet,16
Rajasthan,2012,Soft Toys,13
Rajasthan,2012,Weaving (Niwar),230
Rajasthan,2012,Powerloom,13
Rajasthan,2012,Iron Industry,8
Rajasthan,2012,Tailoring (Silai Kachh),8
Rajasthan,2012,Weaving (Niwar),75
Rajasthan,2012,Furniture,7
Rajasthan,2012,Others,7
Sikkim,2001,Cane & Bamboo,12
Sikkim,2001,Angora Rearing,10
Sikkim,2002,Cane & Bamboo,15
Sikkim,2002,Angora Rearing,15
Sikkim,2003,Cane & Bamboo,4
Sikkim,2003,Bag Weaving,4
Sikkim,2003,Tailoring,2
Sikkim,2003,Angora Rearing,2
Sikkim,2004,Cane & Bamboo,7
Sikkim,2004,"Plastic Bag, Weaving",8
Sikkim,2004,Tailoring,3
Sikkim,2004,Angora Rearing,3
Sikkim,2005,Cane And Bamboo,7
Sikkim,2005,Plastic Weaving,8
Sikkim,2005,Tailoring,3
Sikkim,2006,Cane And Bamboo,12
Sikkim,2006,Plastic Weaving,11
Sikkim,2006,Tailoring,7
Sikkim,2007,Canning,34
Sikkim,2007,Weaving,15
Sikkim,2007,Piggery,4
Sikkim,2007,Tailoring,19
Sikkim,2007,Dairy Farming,6
Sikkim,2007,Carpentry,8
Sikkim,2007,Goatery,4
Sikkim,2007,Agriculture,32
Sikkim,2007,Floriculture,4
Sikkim,2007,Mushroom,21
Sikkim,2007,Knitting / Envelope,21
Sikkim,2008,Canning & Bamboo,13
Sikkim,2008,Piggery,4
Sikkim,2008,Tailoring,24
Sikkim,2008,Dairy Farming,8
Sikkim,2008,Carpentry,10
Sikkim,2008,Goatery,4
Sikkim,2008,Agriculture,18
Sikkim,2008,Agriculture (Floriculture),14
Sikkim,2008,Mushroom,25
Sikkim,2008,Envelope Making,14
Sikkim,2008,"Knitting, Needle & Thread Work",8
Sikkim,2009,Canning & Bamboo,13
Sikkim,2009,Piggery,2
Sikkim,2009,Tailoring,6
Sikkim,2009,Dairy Farming,5
Sikkim,2009,Carpentry,5
Sikkim,2009,Goatery,2
Sikkim,2009,Agriculture,10
Sikkim,2009,Agriculture (Floriculture),12
Sikkim,2009,"Knitting, Needle & Thread Work",2
Sikkim,2009,Printing / Envelope Making,9
Sikkim,2009,Prison Bakery,6
Sikkim,2010,Canning & Bamboo,12
Sikkim,2010,Piggery & Goatery,4
Sikkim,2010,Tailoring,2
Sikkim,2010,Dairy Farming,6
Sikkim,2010,Carpentry/Carving,13
Sikkim,2010,Bakery,5
Sikkim,2010,Agriculture,10
Sikkim,2010,"Knitting, Needle & Thread Work",3
Sikkim,2010,Screen Printing,5
Sikkim,2010,Envelope Making,13
Sikkim,2011,Cane And Bamboo,16
Sikkim,2011,Piggery,1
Sikkim,2011,Tailoring,1
Sikkim,2011,Dairy Farming,6
Sikkim,2011,Carpentry,12
Sikkim,2011,Agriculture,6
Sikkim,2011,Floriculture,4
Sikkim,2011,"Knitting, Needle & Thread Work",1
Sikkim,2011,Printing / Envelope Making,4
Sikkim,2011,Prison Bakery,4
Sikkim,2012,Canning & Bamboo,20
Sikkim,2012,Piggery,2
Sikkim,2012,Tailoring,1
Sikkim,2012,Dairy Farming,6
Sikkim,2012,Carpentry,13
Sikkim,2012,Agriculture,7
Sikkim,2012,Floriculture,4
Sikkim,2012,"Knitting, Needle & Thread Work",1
Sikkim,2012,Printing/Envelope Making,4
Sikkim,2012,Prison Bakery,4
Tamilnadu,2001,Flower Making,130
Tamilnadu,2001,Plumber,142
Tamilnadu,2001,Plumber Training,103
Tamilnadu,2001,Plumbering,80
Tamilnadu,2001,Simple Trade,15
Tamilnadu,2001,Yoga,65
Tamilnadu,2001,Electrical Simple Trade,60
Tamilnadu,2001,Carpentry,132
Tamilnadu,2001,Agarbatti,70
Tamilnadu,2001,Carpentry,72
Tamilnadu,2001,Weaving,290
Tamilnadu,2001,Handmade Paper,243
Tamilnadu,2001,Napkins,3
Tamilnadu,2001,Lamination,22
Tamilnadu,2001,Tailoring,110
Tamilnadu,2001,Book Making,240
Tamilnadu,2002,Brick Making,120
Tamilnadu,2002,Computer,15
Tamilnadu,2002,Doll Making,15
Tamilnadu,2002,Hand Made Paper,239
Tamilnadu,2002,Mat Work,15
Tamilnadu,2002,Phenyle,2
Tamilnadu,2002,Plumber,121
Tamilnadu,2002,Plumbering,80
Tamilnadu,2002,Preparation Of Greeting Cards,30
Tamilnadu,2002,Simple Trade Electrical,30
Tamilnadu,2002,Tag Making,21
Tamilnadu,2002,Tailoring,32
Tamilnadu,2002,Tailoring & Embroding,24
Tamilnadu,2002,Weaving,288
Tamilnadu,2003,Phenyle1,3
Tamilnadu,2003,Plumber,123
Tamilnadu,2003,Tag Making,21
Tamilnadu,2003,Tailoring,33
Tamilnadu,2003,Weaving,291
Tamilnadu,2004,Plumber,127
Tamilnadu,2004,Tag Making,25
Tamilnadu,2004,Tailoring,35
Tamilnadu,2004,Weaving,297
Tamilnadu,2004,Phenyle,5
Tamilnadu,2005,Plumbing Trade,634
Tamilnadu,2005,Weaving,232
Tamilnadu,2005,Paper Binding,643
Tamilnadu,2005,Hollow Brick Making,169
Tamilnadu,2005,Simple Trade Wiring Training,151
Tamilnadu,2005,Carpentry,15
Tamilnadu,2005,Tag Making And Phenyle,30
Tamilnadu,2005,Tailoring  & Embroidery 3 Month Course,36
Tamilnadu,2005,Electrical Wiring,377
Tamilnadu,2005,Brick Making,480
Tamilnadu,2006,Plumbing Trade,641
Tamilnadu,2006,Weaving,237
Tamilnadu,2006,Paper Binding,652
Tamilnadu,2006,Simple Trade Wiring Training,145
Tamilnadu,2006,Carpentary Training,17
Tamilnadu,2006,"Tag Making, Phenyle",33
Tamilnadu,2006,Tailoring And Embraiding 3 Month Course,37
Tamilnadu,2006,Electrical Wiring,391
Tamilnadu,2006,Brick Making,490
Tamilnadu,2007,Plumbering,186
Tamilnadu,2007,Weaving,356
Tamilnadu,2007,Paper Binding,691
Tamilnadu,2007,Hallow Block Making,244
Tamilnadu,2007,Simple Trade Wiring Training,16
Tamilnadu,2007,Carpentry,16
Tamilnadu,2007,Wood Work,250
Tamilnadu,2007,Tailoring,181
Tamilnadu,2007,Electrical Wiring,20
Tamilnadu,2007,Flower Wash Training,250
Tamilnadu,2007,Drawing Training,20
Tamilnadu,2007,Computer Training,42
Tamilnadu,2007,Knitting,46
Tamilnadu,2007,Yoga & Meditation,564
Tamilnadu,2007,Boiler Training,19
Tamilnadu,2007,Spinning,17
Tamilnadu,2007,Handloom,26
Tamilnadu,2007,Weaving,240
Tamilnadu,2008,Bag Making,600
Tamilnadu,2008,Catering,52
Tamilnadu,2008,Drawing,32
Tamilnadu,2008,Embroidery,80
Tamilnadu,2008,Flower Vase Making,300
Tamilnadu,2008,Hollow Block Bricks,210
Tamilnadu,2008,Mat Work,300
Tamilnadu,2008,Paper Binding,125
Tamilnadu,2008,Plumbering,252
Tamilnadu,2008,Printing,60
Tamilnadu,2008,Purse Making,350
Tamilnadu,2008,Tailoring,127
Tamilnadu,2008,Toy Making / Basket Making,32
Tamilnadu,2008,Weaving,242
Tamilnadu,2008,Woolen Articles Making,361
Tamilnadu,2009,Embroidery,10
Tamilnadu,2009,Carpentary,18
Tamilnadu,2009,Areca Plates,36
Tamilnadu,2009,Rope,15
Tamilnadu,2009,Insulator Box,9
Tamilnadu,2009,Plumbering,435
Tamilnadu,2009,Wiring,10
Tamilnadu,2009,Computer,14
Tamilnadu,2009,Soap Oil/Automobile Cleaning/Deionised,20
Tamilnadu,2009,Toy Making / Basket Making,45
Tamilnadu,2009,Napkin Making,10
Tamilnadu,2009,Agriculture (Mushroom Cultivating),15
Tamilnadu,2009,Block Printing,4
Tamilnadu,2009,Greeting / Muffler Making,80
Tamilnadu,2009,Screen Printing,75
Tamilnadu,2009,Poly Bags,50
Tamilnadu,2009,Automobile Mechanism,25
Tamilnadu,2010,Areca Plates,36
Tamilnadu,2010,Automobile Cleaning /Soap Oil/Deionised,20
Tamilnadu,2010,Readymade Garments,25
Tamilnadu,2010,Soap & Washing Powder,50
Tamilnadu,2010,Carpentry,16
Tamilnadu,2010,Computer,14
Tamilnadu,2010,Greeting Card / Muffler Making,80
Tamilnadu,2010,Insulator Box,9
Tamilnadu,2010,Napkin Making,10
Tamilnadu,2010,Plumbering,165
Tamilnadu,2010,Poly Bags,50
Tamilnadu,2010,Rope Making,15
Tamilnadu,2010,Screen Printing,75
Tamilnadu,2010,Tailoring,10
Tamilnadu,2011,Bakery Unit,52
Tamilnadu,2011,Four Wheeler Mechanism,20
Tamilnadu,2011,Diploma In House Electrician,26
Tamilnadu,2011,Plumbing Work,119
Tamilnadu,2011,Embroidery,82
Tamilnadu,2011,Toy Making Basket Making,112
Tamilnadu,2011,Other (Hand Made Paper Industry),24
Tamilnadu,2011,Weaving,742
Tamilnadu,2011,Areca Plates,4
Tamilnadu,2011,Beautician Course,8
Tamilnadu,2011,Sambrani Making,24
Tamilnadu,2011,Kundankal Making In Sarees,15
Tamilnadu,2011,Soap (Washing Powder Making),54
Tamilnadu,2011,Zarthoshi,20
Tamilnadu,2011,Jewell Making,20
Tamilnadu,2011,Palm Flower Making,9
Tamilnadu,2011,Other (Candle Making),29
Tamilnadu,2011,Screen Printing,20
Tamilnadu,2011,Book Making,3288
Tamilnadu,2012,Bakery Unit,58
Tamilnadu,2012,Computer Training,619
Tamilnadu,2012,Prison Ministry India (Pmi) Musical Trg,85
Tamilnadu,2012,Mahathma Gandhi Community College,2649
Tamilnadu,2012,Four Wheeler Mechanism,24
Tamilnadu,2012,Agricultural Training,105
Tamilnadu,2012,Led Lamp Training,25
Tamilnadu,2012,Embroidering (Women Prisoner),360
Tamilnadu,2012,Garden,222
Tamilnadu,2012,Plumbing Training,137
Tamilnadu,2012,Basic Welding (Arc),20
Tamilnadu,2012,Industrial Security Guard,20
Tamilnadu,2012,Weaving,65
Tamilnadu,2012,Book Binding,313
Tamilnadu,2012,Diploma In Beautician Course,20
Tamilnadu,2012,Diploma In Fashing Designing And Garment,18
Tamilnadu,2012,Toys And Basket Making,380
Tamilnadu,2012,Greeting & Muffler Making,100
Tamilnadu,2012,Textile Making/Training,94
Tamilnadu,2012,Wax Making Training,11
Tamilnadu,2012,Soap Making,8
Tamilnadu,2012,Steel Utensils Manufacturing Training,7
Tamilnadu,2012,Carpentry Workshop/Training,16
Tamilnadu,2012,Paper Making Unit/Training,619
Tamilnadu,2012,File Pad Making/Training,80
Tamilnadu,2012,Shoe Making Industry/Training,52
Tripura,2001,Press,0
Tripura,2001,Tailoring,0
Tripura,2001,Weaving,0
Tripura,2001,Piggery Firm,0
Tripura,2001,Poultry,0
Tripura,2001,Vegetable,0
Tripura,2001,Agriculture,0
Tripura,2001,Computer,210
Tripura,2003,Others,265
Tripura,2004,Others,265
Tripura,2006,Printing Press,7
Tripura,2006,Tailoring,22
Tripura,2006,Weaving,30
Tripura,2006,Basketry,21
Tripura,2006,Mushroom Cultivation,5
Tripura,2006,Piggery Farming,12
Tripura,2006,Laundry,10
Tripura,2006,Duckery Farming,10
Tripura,2006,Poultry Farming,5
Tripura,2006,Fishery,12
Tripura,2006,Agriculture,160
Tripura,2006,Computer Application,5
Tripura,2006,Rabbit Farming,4
Tripura,2006,Book Binding,15
Tripura,2007,Agriculture,334
Tripura,2007,Basketry,18
Tripura,2007,Weaving,25
Tripura,2007,Printing,6
Tripura,2007,Book Binding,9
Tripura,2007,Laundry,10
Tripura,2007,Tailoring,18
Tripura,2007,Piggery,3
Tripura,2007,Computer Training,15
Tripura,2007,Fishery,12
Tripura,2008,Weaving Section,31
Tripura,2008,Book Binding,5
Tripura,2008,Press,6
Tripura,2008,Canning & Bamboo,11
Tripura,2008,Tailoring,13
Tripura,2008,Agriculture,334
Tripura,2008,Fishery,19
Tripura,2008,Computer,5
Tripura,2009,Laundry,10
Tripura,2009,Canning & Bamboo,50
Tripura,2009,Tailoring,25
Tripura,2009,Book Binding,35
Tripura,2009,Press Unit,10
Tripura,2009,Weaving Unit,30
Tripura,2009,Agriculture,164
Tripura,2009,Computer Unit,13
Tripura,2009,Pisciculture Unit,50
Tripura,2010,Lendry,10
Tripura,2010,Canning & Bamboo,50
Tripura,2010,Tailoring,25
Tripura,2010,Book Binding,35
Tripura,2010,Press Unit,10
Tripura,2010,Agriculture,174
Tripura,2010,Weaving Unit,30
Tripura,2010,Computer,13
Tripura,2010,Pisciculture Unit,50
Tripura,2011,Laundry,10
Tripura,2011,Can And Bamboo,50
Tripura,2011,Tailoring,25
Tripura,2011,Book Binding,35
Tripura,2011,Press Unit,10
Tripura,2011,Agriculture Unit,174
Tripura,2011,Weaving Unit,30
Tripura,2011,Computer,13
Tripura,2011,Pisciculture Unit,50
Tripura,2012,Laundry,10
Tripura,2012,Can And Bamboo,50
Tripura,2012,Tailoring,25
Tripura,2012,Book Binding,35
Tripura,2012,Press Unit,10
Tripura,2012,Agriculture Unit,174
Tripura,2012,Weaving Unit,30
Tripura,2012,Pisciculture Unit,50
Uttar Pradesh,2001,Blanket Factory,140
Uttar Pradesh,2001,Carpentry,75
Uttar Pradesh,2001,Dari Industry,55
Uttar Pradesh,2001,Data Entry & Typing,15
Uttar Pradesh,2001,Durri Industry,450
Uttar Pradesh,2001,Literacy Programme,268
Uttar Pradesh,2002,Atta Chakki,76
Uttar Pradesh,2002,Automobile,15
Uttar Pradesh,2002,Blanket Industry,586
Uttar Pradesh,2002,Education,470
Uttar Pradesh,2002,Iron Industry,166
Uttar Pradesh,2002,Tailoring Industry,67
Uttar Pradesh,2002,Others,3486
Uttar Pradesh,2003,Academic,462
Uttar Pradesh,2003,Embriodary,260
Uttar Pradesh,2003,Motor Binding,70
Uttar Pradesh,2003,Agarbatti,45
Uttar Pradesh,2003,Bakery,73
Uttar Pradesh,2003,Atta Training,73
Uttar Pradesh,2003,Counselling,2172
Uttar Pradesh,2004,Bakery,46
Uttar Pradesh,2004,Dari,31
Uttar Pradesh,2004,Masson,16
Uttar Pradesh,2004,Painting,10
Uttar Pradesh,2004,Academic,336
Uttar Pradesh,2005,Bakery,34
Uttar Pradesh,2005,Chess,50
Uttar Pradesh,2005,Computer Training,120
Uttar Pradesh,2005,Jute,30
Uttar Pradesh,2005,Motor Binding,25
Uttar Pradesh,2005,Screen Training,25
Uttar Pradesh,2005,Agricultural,448
Uttar Pradesh,2005,Blanket,46
Uttar Pradesh,2005,Others,217
Uttar Pradesh,2005,Powerloom,91
Uttar Pradesh,2005,Sewing,78
Uttar Pradesh,2005,Soap Phenyle,54
Uttar Pradesh,2005,Steel,2
Uttar Pradesh,2005,Tent,138
Uttar Pradesh,2006,Computer Training,130
Uttar Pradesh,2006,Motor Training,25
Uttar Pradesh,2006,Tailoring,11
Uttar Pradesh,2006,Woman Tailoring,25
Uttar Pradesh,2007,Blanket Training,282
Uttar Pradesh,2007,Computer Training,78
Uttar Pradesh,2007,Dari Weaving,80
Uttar Pradesh,2007,Carpentry,39
Uttar Pradesh,2007,Tailoring,19
Uttar Pradesh,2008,Computer Training,69
Uttar Pradesh,2009,Nil,0
Uttar Pradesh,2009,Computer Training,505
Uttar Pradesh,2009,"Tailoring, Sewing & Embriodry",180
Uttar Pradesh,2009,Wireman Electric,64
Uttar Pradesh,2009,Cycle Rikshaw Repairing,81
Uttar Pradesh,2009,Plumbering,42
Uttar Pradesh,2010,Computer Training,398
Uttar Pradesh,2010,Tailoring Sewing & Embroidery,103
Uttar Pradesh,2010,Wireman Electric,127
Uttar Pradesh,2010,Plumbering,93
Uttar Pradesh,2011,Computer Training,417
Uttar Pradesh,2011,Cycle Repairing,1764
Uttar Pradesh,2011,Gardening,842
Uttar Pradesh,2011,Bakery Product (Band),2285
Uttar Pradesh,2011,Hosiery,325
Uttar Pradesh,2011,Readymade Garments,204
Uttar Pradesh,2011,Football Making,104
Uttar Pradesh,2011,Packeting Of Grane,216
Uttar Pradesh,2012,Computer Training,417
Uttar Pradesh,2012,Cycle Repairing,1822
Uttar Pradesh,2012,Gardening,957
Uttar Pradesh,2012,Bakery Product (Band),2326
Uttar Pradesh,2012,Hosiery,321
Uttar Pradesh,2012,Readymade Garments,364
Uttar Pradesh,2012,Football Making,134
Uttar Pradesh,2012,Packeting Of Grane,235
Uttar Pradesh,2012,Automobile Repairing,234
Uttar Pradesh,2012,Tailoring (Sewing),312
Uttar Pradesh,2012,Weaving (Blanket Weaving),572
Uttar Pradesh,2012,Soap Phenyle Making,164
Uttar Pradesh,2012,Boot/Shoe Making,184
Uttar Pradesh,2012,Others (Handmade Paper Making),64
Uttar Pradesh,2012,Printing Press Operation,34
