STATE/UT,YEAR,CRIME HEAD,Male 16-18 years,Female 16-18 years,Total 16-18 years,Male 18-30 years,Female 18-30 years,Total 18-30 years,Male 30-50 years,Female 30-50 years,Total 30-50 years,Male Above 50 years,Female Above 50 years,Total Above 50 years,Total Male,Total Female,Grand Total
Assam,2006,Cheating,0,0,0,5,0,5,9,0,9,0,0,0,14,0,14
Assam,2006,Counter Feiting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,2006,Dowry Deaths,0,0,0,12,0,12,8,0,8,6,0,6,26,0,26
Assam,2006,Molestation,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
Assam,2006,Eve-Teasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,2006,Cruelty By Husband Or Relative Of Husband,0,0,0,12,0,12,7,0,7,0,0,0,19,0,19
Assam,2006,Other Ipc Crimes,0,0,0,54,1,55,83,2,85,13,0,13,150,3,153
Assam,2007,Murder,0,0,0,640,19,659,1264,38,1302,303,14,317,2207,71,2278
Assam,2007,Attempt To Commit Murder,0,0,0,70,5,75,85,1,86,20,0,20,175,6,181
Assam,2007,C.H. Not Amounting To Murder,0,0,0,67,0,67,137,6,143,34,0,34,238,6,244
Assam,2007,Rape,0,0,0,171,1,172,153,0,153,35,0,35,359,1,360
Assam,2007,Kidnapping And Abduction,0,0,0,37,2,39,29,1,30,3,0,3,69,3,72
Assam,2007,Dacoity,0,0,0,29,0,29,37,0,37,15,0,15,81,0,81
Assam,2007,Prep. And Assembly For Dacoity,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
Assam,2007,Robbery,0,0,0,7,0,7,10,0,10,4,0,4,21,0,21
Assam,2007,Burglary,0,0,0,3,0,3,3,0,3,0,0,0,6,0,6
Assam,2007,Thefts,0,0,0,26,0,26,29,0,29,8,0,8,63,0,63
Assam,2007,Extortion,0,0,0,2,0,2,10,0,10,2,0,2,14,0,14
Assam,2007,Riots,0,0,0,0,0,0,2,0,2,1,0,1,3,0,3
Assam,2007,Arson,0,0,0,4,0,4,12,0,12,2,0,2,18,0,18
Assam,2007,Criminal Breach Of Trust,0,0,0,5,0,5,2,0,2,0,0,0,7,0,7
Assam,2007,Cheating,0,0,0,3,0,3,8,0,8,2,0,2,13,0,13
Assam,2007,Counter Feiting,0,0,0,10,0,10,3,0,3,0,0,0,13,0,13
Assam,2007,Dowry Deaths,0,0,0,2,0,2,24,4,28,3,0,3,29,4,33
Assam,2007,Molestation,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
Assam,2007,Eve-Teasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,2007,Cruelty By Husband Or Relative Of Husband,0,0,0,14,1,15,16,1,17,1,1,2,31,3,34
Assam,2007,Other Ipc Crimes,0,0,0,8,0,8,33,0,33,4,0,4,45,0,45
Assam,2008,Murder,0,0,0,648,15,663,1135,27,1162,290,20,310,2073,62,2135
Assam,2008,Attempt To Commit Murder,0,0,0,48,4,52,87,2,89,27,2,29,162,8,170
Assam,2008,C.H. Not Amounting To Murder,0,0,0,62,2,64,120,1,121,31,0,31,213,3,216
Assam,2008,Rape,0,0,0,136,1,137,194,0,194,41,0,41,371,1,372
Assam,2008,Kidnapping And Abduction,0,0,0,51,3,54,30,1,31,5,2,7,86,6,92
Assam,2008,Dacoity,0,0,0,12,2,14,31,0,31,9,0,9,52,2,54
Assam,2008,Prep. And Assembly For Dacoity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,2008,Robbery,0,0,0,14,2,16,10,0,10,7,0,7,31,2,33
Assam,2008,Burglary,0,0,0,7,0,7,7,0,7,0,0,0,14,0,14
Assam,2008,Thefts,0,0,0,34,0,34,43,0,43,13,0,13,90,0,90
Assam,2008,Extortion,0,0,0,3,0,3,10,0,10,4,0,4,17,0,17
Assam,2008,Riots,0,0,0,6,0,6,1,0,1,0,0,0,7,0,7
Assam,2008,Arson,0,0,0,8,0,8,10,0,10,3,0,3,21,0,21
Assam,2008,Criminal Breach Of Trust,0,0,0,4,0,4,3,0,3,0,0,0,7,0,7
Assam,2008,Cheating,0,0,0,4,0,4,10,0,10,3,0,3,17,0,17
Assam,2008,Counter Feiting,0,0,0,12,0,12,9,0,9,0,0,0,21,0,21
Assam,2008,Dowry Deaths,0,0,0,2,0,2,24,0,24,4,1,5,30,1,31
Assam,2008,Molestation,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3
Assam,2008,Eve-Teasing,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
Assam,2008,Cruelty By Husband Or Relative Of Husband,0,0,0,16,2,18,20,1,21,2,0,2,38,3,41
Assam,2008,Other Ipc Crimes,0,0,0,10,1,11,30,3,33,7,0,7,47,4,51
Assam,2009,Murder,0,0,0,497,18,515,1035,30,1065,386,12,398,1918,60,1978
Assam,2009,Attempt To Commit Murder,0,0,0,62,2,64,89,6,95,56,1,57,207,9,216
Assam,2009,C.H. Not Amounting To Murder,0,0,0,57,2,59,110,8,118,26,1,27,193,11,204
Assam,2009,Rape,0,0,0,150,0,150,169,0,169,28,0,28,347,0,347
Assam,2009,Kidnapping And Abduction,0,0,0,32,2,34,50,1,51,0,0,0,82,3,85
Assam,2009,Dacoity,0,0,0,11,0,11,38,0,38,7,0,7,56,0,56
Assam,2009,Prep. And Assembly For Dacoity,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
Assam,2009,Robbery,0,0,0,17,0,17,18,0,18,0,0,0,35,0,35
Assam,2009,Burglary,0,0,0,4,0,4,10,0,10,0,0,0,14,0,14
Assam,2009,Thefts,0,0,0,31,0,31,57,2,59,1,0,1,89,2,91
Assam,2009,Extortion,0,0,0,5,0,5,11,0,11,2,0,2,18,0,18
Assam,2009,Riots,0,0,0,5,0,5,3,0,3,0,0,0,8,0,8
Assam,2009,Arson,0,0,0,9,0,9,13,0,13,3,0,3,25,0,25
Assam,2009,Criminal Breach Of Trust,0,0,0,4,0,4,3,0,3,0,0,0,7,0,7
Assam,2009,Cheating,0,0,0,5,0,5,2,0,2,0,0,0,7,0,7
Assam,2009,Counter Feiting,0,0,0,8,0,8,6,0,6,0,0,0,14,0,14
Assam,2009,Dowry Deaths,0,0,0,3,0,3,17,0,17,10,0,10,30,0,30
Assam,2009,Molestation,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
Assam,2009,Eve-Teasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,2009,Cruelty By Husband Or Relative Of Husband,0,0,0,10,0,10,23,0,23,0,0,0,33,0,33
Assam,2009,Other Ipc Crimes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,2010,Murder,0,0,0,494,16,510,1065,42,1107,396,8,404,1955,66,2021
Assam,2010,Attempt To Commit Murder,0,0,0,43,3,46,93,6,99,61,0,61,197,9,206
Assam,2010,C.H. Not Amounting To Murder,0,0,0,65,2,67,106,9,115,26,0,26,197,11,208
Assam,2010,Rape,0,0,0,70,0,70,165,1,166,30,0,30,265,1,266
Assam,2010,Kidnapping And Abduction,0,0,0,26,2,28,45,0,45,0,0,0,71,2,73
Assam,2010,Dacoity,0,0,0,18,0,18,32,0,32,5,0,5,55,0,55
Assam,2010,Prep. And Assembly For Dacoity,0,0,0,2,0,2,0,0,0,1,0,1,3,0,3
Assam,2010,Robbery,0,0,0,14,0,14,16,0,16,0,0,0,30,0,30
Assam,2010,Burglary,0,0,0,3,0,3,8,0,8,0,1,1,11,1,12
Assam,2010,Thefts,0,0,0,23,0,23,71,1,72,12,0,12,106,1,107
Assam,2010,Extortion,0,0,0,3,0,3,4,0,4,1,0,1,8,0,8
Assam,2010,Riots,0,0,0,6,0,6,3,0,3,0,0,0,9,0,9
Assam,2010,Arson,0,0,0,7,0,7,12,0,12,2,0,2,21,0,21
Assam,2010,Criminal Breach Of Trust,0,0,0,2,0,2,1,0,1,0,0,0,3,0,3
Assam,2010,Cheating,0,0,0,4,0,4,2,0,2,0,0,0,6,0,6
Assam,2010,Counter Feiting,0,0,0,7,0,7,5,0,5,0,0,0,12,0,12
Assam,2010,Dowry Deaths,0,0,0,3,0,3,20,0,20,3,2,5,26,2,28
Assam,2010,Molestation,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
Assam,2010,Eve-Teasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,2010,Cruelty By Husband Or Relative Of Husband,0,0,0,6,0,6,17,0,17,1,0,1,24,0,24
Assam,2010,Other Ipc Crimes,0,0,0,11,0,11,19,3,22,4,0,4,34,3,37
Assam,2011,Murder,0,0,0,482,17,499,984,34,1018,385,6,391,1851,57,1908
Assam,2011,Attempt To Commit Murder,0,0,0,40,2,42,110,7,117,57,0,57,207,9,216
Assam,2011,C.H. Not Amounting To Murder,0,0,0,50,2,52,99,8,107,25,0,25,174,10,184
Assam,2011,Rape,0,0,0,82,0,82,155,2,157,20,0,20,257,2,259
Assam,2011,Kidnapping And Abduction,0,0,0,23,1,24,37,0,37,2,2,4,62,3,65
Assam,2011,Dacoity,0,0,0,15,0,15,33,0,33,6,1,7,54,1,55
Assam,2011,Prep. And Assembly For Dacoity,0,0,0,1,0,1,0,0,0,2,0,2,3,0,3
Assam,2011,Robbery,0,0,0,12,0,12,17,1,18,0,0,0,29,1,30
Assam,2011,Burglary,0,0,0,2,0,2,9,0,9,0,0,0,11,0,11
Assam,2011,Thefts,0,0,0,24,0,24,69,1,70,13,1,14,106,2,108
Assam,2011,Extortion,0,0,0,2,0,2,5,0,5,2,0,2,9,0,9
Assam,2011,Riots,0,0,0,8,0,8,3,0,3,0,0,0,11,0,11
Assam,2011,Arson,0,0,0,6,0,6,10,0,10,2,0,2,18,0,18
Assam,2011,Criminal Breach Of Trust,0,0,0,1,0,1,1,0,1,0,0,0,2,0,2
Assam,2011,Cheating,0,0,0,2,0,2,1,0,1,0,0,0,3,0,3
Assam,2011,Counter Feiting,0,0,0,9,0,9,4,0,4,0,0,0,13,0,13
Assam,2011,Dowry Deaths,0,0,0,2,0,2,21,0,21,2,0,2,25,0,25
Assam,2011,Molestation,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
Assam,2011,Eve-Teasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,2011,Cruelty By Husband Or Relative Of Husband,0,0,0,5,0,5,18,0,18,1,0,1,24,0,24
Assam,2011,Other Ipc Crimes,0,0,0,10,0,10,20,4,24,3,0,3,33,4,37
Assam,2012,Murder,0,0,0,484,17,501,986,35,1021,375,7,382,1845,59,1904
Assam,2012,Attempt To Commit Murder,0,0,0,42,2,44,110,7,117,57,0,57,209,9,218
Assam,2012,C.H. Not Amounting To Murder,0,0,0,48,2,50,98,7,105,25,0,25,171,9,180
Assam,2012,Rape,0,0,0,84,0,84,155,2,157,20,0,20,259,2,261
Assam,2012,Kidnapping And Abduction,0,0,0,23,1,24,37,0,37,2,2,4,62,3,65
Assam,2012,Dacoity,0,0,0,16,0,16,34,0,34,6,1,7,56,1,57
Assam,2012,Prep. And Assembly For Dacoity,0,0,0,1,0,1,0,0,0,2,0,2,3,0,3
Assam,2012,Robbery,0,0,0,13,0,13,16,1,17,0,0,0,29,1,30
Assam,2012,Burglary,0,0,0,2,0,2,9,0,9,0,0,0,11,0,11
Assam,2012,Thefts,0,0,0,25,0,25,70,1,71,13,1,14,108,2,110
Assam,2012,Extortion,0,0,0,2,0,2,5,0,5,2,0,2,9,0,9
Assam,2012,Riots,0,0,0,9,0,9,2,0,2,0,0,0,11,0,11
Assam,2012,Arson,0,0,0,5,0,5,11,0,11,2,0,2,18,0,18
Assam,2012,Criminal Breach Of Trust,0,0,0,1,0,1,1,0,1,0,0,0,2,0,2
Assam,2012,Cheating,0,0,0,2,0,2,1,0,1,0,0,0,3,0,3
Assam,2012,Counter Feiting,0,0,0,9,0,9,4,0,4,0,0,0,13,0,13
Assam,2012,Dowry Deaths,0,0,0,2,0,2,22,0,22,2,0,2,26,0,26
Assam,2012,Molestation,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
Assam,2012,Eve-Teasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,2012,Cruelty By Husband Or Relative Of Husband,0,0,0,6,0,6,18,0,18,1,0,1,25,0,25
Assam,2012,Other Ipc Crimes,0,0,0,11,0,11,21,4,25,3,0,3,35,4,39
Bihar,2001,Murder,1,0,1,385,4,389,1468,10,1478,935,24,959,2789,38,2827
Bihar,2001,Attempt To Commit Murder,0,0,0,132,1,133,230,3,233,156,0,156,518,4,522
Bihar,2001,C.H. Not Amounting To Murder,0,0,0,15,2,17,65,0,65,25,0,25,105,2,107
Bihar,2001,Rape,2,0,2,44,0,44,75,0,75,26,0,26,147,0,147
Bihar,2001,Kidnapping And Abduction,0,0,0,75,0,75,65,0,65,31,0,31,171,0,171
Bihar,2001,Dacoity,0,0,0,58,0,58,91,0,91,51,0,51,200,0,200
Bihar,2001,Prep. And Assembly For Dacoity,0,0,0,5,0,5,18,0,18,12,0,12,35,0,35
Bihar,2001,Robbery,4,0,4,60,0,60,35,0,35,25,0,25,124,0,124
Bihar,2001,Burglary,0,0,0,21,0,21,5,6,11,10,0,10,36,6,42
Bihar,2001,Thefts,4,0,4,45,0,45,31,0,31,14,0,14,94,0,94
Bihar,2001,Extortion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,2001,Riots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,2001,Arson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,2001,Criminal Breach Of Trust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,2001,Cheating,0,0,0,35,0,35,18,0,18,17,0,17,70,0,70
Bihar,2001,Counter Feiting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,2001,Dowry Deaths,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,2001,Molestation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,2001,Eve-Teasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,2001,Cruelty By Husband Or Relative Of Husband,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,2001,Other Ipc Crimes,0,0,0,9,0,9,5,0,5,11,0,11,25,0,25
Bihar,2002,Murder,4,0,4,387,9,396,1529,35,1564,1105,7,1112,3025,51,3076
Bihar,2002,Attempt To Commit Murder,0,0,0,113,0,113,75,1,76,33,0,33,221,1,222
Bihar,2002,C.H. Not Amounting To Murder,2,0,2,32,0,32,54,8,62,36,1,37,124,9,133
Bihar,2002,Rape,0,0,0,75,0,75,33,0,33,10,0,10,118,0,118
Bihar,2002,Kidnapping And Abduction,0,0,0,28,0,28,67,1,68,21,0,21,116,1,117
Bihar,2002,Dacoity,0,0,0,59,0,59,173,3,176,41,0,41,273,3,276
Bihar,2002,Prep. And Assembly For Dacoity,0,0,0,7,0,7,7,0,7,0,0,0,14,0,14
Bihar,2002,Robbery,2,0,2,21,0,21,28,0,28,0,0,0,51,0,51
Bihar,2002,Burglary,0,0,0,7,0,7,1,0,1,4,0,4,12,0,12
Bihar,2002,Thefts,4,0,4,54,2,56,62,1,63,7,0,7,127,3,130
Bihar,2002,Extortion,0,0,0,0,0,0,2,0,2,1,0,1,3,0,3
Bihar,2002,Riots,10,0,10,18,0,18,12,0,12,4,0,4,44,0,44
Bihar,2002,Arson,0,0,0,2,0,2,1,0,1,0,0,0,3,0,3
Bihar,2002,Criminal Breach Of Trust,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
Bihar,2002,Cheating,0,0,0,0,0,0,5,0,5,1,0,1,6,0,6
Bihar,2002,Counter Feiting,0,0,0,0,0,0,15,0,15,0,0,0,15,0,15
Bihar,2002,Dowry Deaths,0,0,0,55,11,66,65,4,69,33,3,36,153,18,171
Bihar,2002,Molestation,0,0,0,1,0,1,1,0,1,0,0,0,2,0,2
Bihar,2002,Eve-Teasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,2002,Cruelty By Husband Or Relative Of Husband,2,0,2,4,0,4,6,2,8,6,0,6,18,2,20
Bihar,2002,Other Ipc Crimes,0,0,0,1,0,1,36,4,40,0,1,1,37,5,42
Bihar,2003,Murder,0,0,0,329,6,335,1851,29,1880,850,22,872,3030,57,3087
Bihar,2003,Attempt To Commit Murder,0,0,0,96,0,96,137,1,138,62,0,62,295,1,296
Bihar,2003,C.H. Not Amounting To Murder,0,0,0,24,0,24,57,0,57,38,1,39,119,1,120
Bihar,2003,Rape,0,0,0,77,0,77,75,0,75,22,0,22,174,0,174
Bihar,2003,Kidnapping And Abduction,0,0,0,23,0,23,61,3,64,34,0,34,118,3,121
Bihar,2003,Dacoity,0,0,0,69,0,69,139,0,139,53,0,53,261,0,261
Bihar,2003,Prep. And Assembly For Dacoity,0,0,0,8,0,8,19,0,19,9,0,9,36,0,36
Bihar,2003,Robbery,0,0,0,14,0,14,32,0,32,0,0,0,46,0,46
Bihar,2003,Burglary,0,0,0,4,0,4,19,0,19,6,0,6,29,0,29
Bihar,2003,Thefts,0,0,0,59,0,59,73,0,73,12,0,12,144,0,144
Bihar,2003,Extortion,0,0,0,2,0,2,3,0,3,0,0,0,5,0,5
Bihar,2003,Riots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,2003,Arson,0,0,0,1,0,1,3,0,3,0,0,0,4,0,4
Bihar,2003,Criminal Breach Of Trust,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
Bihar,2003,Cheating,0,0,0,1,0,1,2,0,2,0,0,0,3,0,3
Bihar,2003,Counter Feiting,0,0,0,0,0,0,3,0,3,2,0,2,5,0,5
Bihar,2003,Dowry Deaths,0,0,0,64,8,72,97,14,111,52,6,58,213,28,241
Bihar,2003,Molestation,0,0,0,0,0,0,1,5,6,1,0,1,2,5,7
Bihar,2003,Eve-Teasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,2003,Cruelty By Husband Or Relative Of Husband,0,0,0,0,0,0,7,0,7,0,0,0,7,0,7
Bihar,2003,Other Ipc Crimes,0,0,0,9,0,9,12,0,12,5,0,5,26,0,26
Bihar,2004,Murder,0,0,0,431,14,445,2087,40,2127,1017,27,1044,3535,81,3616
Bihar,2004,Attempt To Commit Murder,0,0,0,118,0,118,162,3,165,59,0,59,339,3,342
Bihar,2004,C.H. Not Amounting To Murder,0,0,0,19,0,19,76,4,80,15,1,16,110,5,115
Bihar,2004,Rape,0,0,0,69,0,69,71,0,71,19,0,19,159,0,159
Bihar,2004,Kidnapping And Abduction,0,0,0,44,1,45,94,1,95,31,1,32,169,3,172
Bihar,2004,Dacoity,0,0,0,68,0,68,115,0,115,43,0,43,226,0,226
Bihar,2004,Prep. And Assembly For Dacoity,0,0,0,6,0,6,17,0,17,6,0,6,29,0,29
Bihar,2004,Robbery,0,0,0,19,0,19,18,0,18,3,0,3,40,0,40
Bihar,2004,Burglary,0,0,0,15,0,15,19,0,19,5,0,5,39,0,39
Bihar,2004,Thefts,0,0,0,77,0,77,108,1,109,22,0,22,207,1,208
Bihar,2004,Extortion,0,0,0,0,0,0,6,0,6,2,0,2,8,0,8
Bihar,2004,Riots,0,0,0,6,0,6,2,0,2,0,0,0,8,0,8
Bihar,2004,Arson,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3
Bihar,2004,Criminal Breach Of Trust,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
Bihar,2004,Cheating,0,0,0,1,0,1,4,0,4,2,0,2,7,0,7
Bihar,2004,Counter Feiting,0,0,0,10,0,10,10,0,10,4,0,4,24,0,24
Bihar,2004,Dowry Deaths,0,0,0,50,2,52,77,11,88,46,9,55,173,22,195
Bihar,2004,Molestation,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
Bihar,2004,Eve-Teasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,2004,Cruelty By Husband Or Relative Of Husband,0,0,0,16,0,16,10,2,12,6,0,6,32,2,34
Bihar,2004,Other Ipc Crimes,0,0,0,3,0,3,11,0,11,0,0,0,14,0,14
